AID	CLUSTER2	GSWGT3	GSWGT3_2
98576136	177	4331.6515	4019.4379
98576169	174	6254.7443	5652.4344
98576194	178	672.8885	610.3503
98576215	175	 	3473.4056
98576250	172	 	4690.4559
98576313	175	5448.1259	4773.5663
98576335	177	4331.6515	4019.4379
98576346	179	 	2283.703
98576348	179	3501.2606	3213.1645
98576416	175	3741.9942	3394.9484
98576441	179	2034.3828	2144.5388
98576467	174	 	3397.0808
98576509	176	4702.8669	4293.8252
98576545	179	 	2906.6288
98576596	178	5059.0016	4707.457
98576600	176	5038.1729	4828.1922
98576637	177	4550.2712	3986.8795
98576668	174	4591.212	4399.8597
98576688	173	5384.149	4996.0743
98576946	179	3120.0972	2632.2323
98576952	172	5041.2094	4572.6799
98576964	174	 	5652.4344
98576996	178	5293.5333	4911.9898
98577013	195	7341.3495	6432.3805
98577061	194	 	6018.6759
98577114	195	6873.8502	6368.8119
98577151	192	 	4068.9438
98577161	194	4899.4539	4473.3136
98577165	194	4899.4539	4473.3136
98577169	194	5755.2449	5132.2023
98577181	193	 	6067.8305
98577220	191	 	1268.8091
98577226	191	 	3709.2411
98577259	192	 	4068.9438
98577324	191	1068.1175	993.8951
98577327	191	1026.6911	959.8773
98577328	191	1562.8297	1446.6142
98577480	193	4676.6273	4179.3396
98577484	193	7767.7408	6805.9782
98577923	191	2099.4828	1948.1578
98577924	191	754.4514	692.6839
98577925	191	 	3709.2411
98577954	192	5559.066	5158.3837
98578043	159	6036.1445	5476.3311
98578079	160	16101.6272	14941.0658
98578101	156	 	1906.8909
98578198	158	4928.6456	4586.1593
98578207	156	6009.8536	5562.9475
98578267	154	6129.6175	5370.6791
98578291	158	5538.9149	5057.1561
98578299	158	4187.286	3798.9423
98578308	156	 	4717.9345
98578316	155	 	2494.9142
98578330	157	5199.4991	4824.7334
98578334	157	5493.6058	5264.6436
98578346	159	 	5895.9116
98578348	159	7331.7242	6803.2735
98578381	153	4131.1776	3745.1807
98578397	158	 	7688.2396
98578417	155	1622.2353	1449.7354
98578432	157	4517.3971	4203.488
98578438	157	5493.6058	5264.6436
98578448	159	 	8911.6523
98578465	154	 	8372.3113
98578495	158	4187.286	3798.9423
98578504	156	 	1236.1981
98578548	159	7331.7242	6803.2735
98578582	153	 	3867.9076
98578723	151	7564.7507	7249.4673
98578747	159	7311.5316	7006.8019
98578767	154	3894.4579	3533.2721
98578782	153	985.6031	913.695
98578980	153	4131.1776	3745.1807
98578996	158	4187.286	3798.9423
98579235	107	6633.5806	5915.4524
98579239	107	5726.1512	5256.7882
98579373	110	 	3312.358
98579930	107	 	3955.5543
98579937	107	4933.8089	4399.6921
98579938	107	5582.0963	4988.5258
98579939	107	6633.5806	5915.4524
98579940	109	3126.9001	2739.7431
98579945	109	3758.3234	3449.0752
98579948	109	3280.9996	3102.6521
98579952	102	10040.4281	8921.356
98579953	102	12900.7173	11763.8134
98579954	102	11328.8312	10752.2965
98579963	104	 	3502.2625
98579966	104	2885.5464	2765.2827
98579968	104	2640.7873	2446.7623
98579969	104	3693.2285	3389.3366
98579976	110	 	11145.7319
98579979	110	 	7099.3563
98579991	108	 	4712.7911
98579997	108	4268.2771	3971.6791
98606027	371	4908.2937	4481.3846
98606428	371	 	4886.1204
98606822	371	760.9607	675.2879
98606929	371	5111.4051	4731.3096
98608270	360	7249.5268	6577.18
98608876	360	7580.8316	7070.835
98619063	304	7804.196	7241.6909
98619068	304	 	4160.5759
98619162	304	5416.8484	5191.0852
98619360	304	5416.8484	5191.0852
98619368	304	4532.5437	4047.4812
98619466	304	7030.2907	6507.1798
98619963	304	5416.8484	5191.0852
98619965	304	5416.8484	5191.0852
98619967	304	7059.9464	6403.7957
98636350	372	652.1422	591.2093
98646328	371	4480.0795	4064.5811
98646329	371	5111.4051	4731.3096
98676254	372	3849.8025	3492.7582
98676352	372	4997.5739	4378.7995
98676426	371	503.9932	468.2325
98676651	372	4997.5739	4378.7995
98676853	372	4997.5739	4378.7995
98710078	250	7111.4712	6648.6791
98710135	247	8478.9231	7781.2473
98710156	242	4272.8094	3943.5832
98710175	250	10946.9832	10046.2266
98710195	248	5626.9353	5260.7521
98710250	242	4272.8094	3943.5832
98710286	243	 	1181.6891
98710291	248	5986.1286	5660.7367
98710292	248	5626.9353	5260.7521
98710293	248	6107.0133	5604.5066
98710650	242	 	7985.0416
98710672	250	7111.4712	6648.6791
98710913	245	3105.9758	2851.6871
98710933	247	7389.2778	6987.6139
98710977	250	8898.1694	8414.4858
98710991	248	 	5604.5066
98711077	240	5168.5472	4783.9652
98711165	234	4522.7422	4228.4164
98712214	215	4520.8686	4226.6647
98712216	215	6976.1579	6457.0749
98712218	215	7110.7984	6724.272
98712247	219	2223.5506	2115.127
98712295	218	3797.8132	3550.6635
98712941	219	1482.8984	1348.8216
98712942	219	8457.612	7871.5705
98712973	220	7976.5133	7320.1776
98712976	220	5236.7439	4895.9531
98713033	287	6098.7275	5720.6564
98713204	286	 	889.0143
98713391	288	5274.6923	4931.432
98713806	286	 	588.599
98713992	288	2797.8719	2582.2917
98714025	261	6618.9448	6126.4414
98714084	263	6855.9459	6483.2727
98714097	268	7032.4528	6574.8029
98714198	268	5054.4158	4807.9551
98714242	269	 	3945.455
98714282	263	8697.1233	7981.4932
98714312	265	18677.4961	17462.0235
98714325	261	 	2920.9755
98714380	263	6855.9459	6483.2727
98714481	263	8697.1233	7981.4932
98714888	263	6274.093	5807.2494
98714928	261	6618.9448	6126.4414
98714991	268	9947.4237	9128.9145
98715023	221	 	1393.5228
98715097	228	6058.7763	5560.2388
98715191	228	6058.7763	5560.2388
98715250	222	 	3090.6895
98715258	222	1410.1159	1263.5933
98715263	224	10257.1636	9413.1679
98715955	222	2338.151	2183.5856
98715980	223	2797.0385	2588.9161
98715983	223	4628.9957	4327.7553
98715986	223	2797.0385	2588.9161
98715994	228	5273.6705	4881.2664
98716010	275	7226.9266	6632.2695
98716054	272	4695.0397	4439.8283
98716066	274	6613.5297	6069.3451
98716117	275	5594.5324	5247.7172
98716165	274	6613.5297	6069.3451
98716167	274	3790.2494	3543.5919
98716229	271	3114.2291	2911.5649
98716251	272	3262.0412	3019.3187
98716390	278	1445.8948	1338.3749
98716423	271	3114.2291	2911.5649
98716827	271	3489.5738	3229.9211
98716897	278	1013.0987	941.2145
98716976	280	636.4963	595.0751
98716978	280	651.9034	616.4674
98717152	292	7392.959	6842.8626
98717163	294	6855.6239	6409.4815
98717259	292	6840.6631	6395.4943
98717263	294	 	2068.3625
98717960	294	3664.7847	3472.526
98718108	256	1385.8555	1237.5444
98718112	255	2745.3715	2533.8366
98718119	255	8865.6238	8136.1289
98718174	260	7183.638	6716.1495
98718202	256	8507.4396	7807.4173
98718204	256	1256.117	1159.3314
98718206	256	1828.2904	1739.1403
98718248	259	8461.2627	7765.04
98718269	254	5659.4261	5371.4127
98718270	260	7549.6029	6987.8509
98718293	258	4222.0308	3907.8773
98718297	258	4222.0308	3907.8773
98718821	251	7784.4896	7205.2601
98718910	255	5134.2046	4755.4148
98718912	255	1192.2472	1100.3828
98718918	255	 	7309.9824
98718974	260	10418.0892	9560.852
98718987	253	5623.945	5163.5082
98718989	253	 	1104.8889
98718998	258	4521.8954	4227.6247
98719270	210	11045.896	10445.4669
98719277	210	11045.896	10445.4669
98719932	207	1883.0376	1737.9468
98719935	207	1883.0376	1737.9468
99316152	472	 	4804.6737
99374970	470	3118.254	2886.2305
99374972	470	2996.4746	2801.4735
99374973	470	2996.4746	2801.4735
99374974	470	3118.254	2886.2305
99500010	145	958.2175	869.1609
99500087	143	 	6369.051
99500115	145	5514.1907	5002.7852
99500139	147	 	5842.7758
99500183	143	 	6308.6302
99500228	141	 	4461.9942
99500238	147	6273.8583	5487.4503
99500276	150	 	5160.6759
99500417	145	 	1007.5156
99500530	147	5003.2038	4568.0396
99500813	145	 	9227.8072
99500857	142	4613.5784	4184.7929
99503707	186	4466.6657	4052.4113
99503801	186	4903.7607	4382.3208
99503838	187	6790.9573	5950.1351
99504049	169	5920.2771	5493.5597
99504100	166	704.6907	654.6895
99504105	166	 	1237.2819
99504144	169	5945.0112	5531.8987
99504205	166	930.448	854.2715
99504206	166	1527.5394	1413.878
99504222	161	8893.1321	7792.0292
99504420	161	13270.3284	11992.4423
99504424	161	7244.1197	6942.1996
99504520	161	7536.724	7013.0051
99504703	166	1003.3238	894.7075
99504720	161	7536.724	7013.0051
99504849	169	5920.2771	5493.5597
99504905	166	837.5087	748.4525
99504999	168	6441.9165	5881.6173
99506026	171	 	2934.5025
99506149	179	2336.1762	2132.9824
99506263	174	4035.7217	3744.8379
99506266	174	5268.8986	4616.5301
99506342	179	 	2325.6225
99506360	174	 	5652.4344
99506487	173	 	5435.6373
99506495	178	 	801.194
99506578	180	 	7578.5656
99506935	177	3964.6006	3689.1047
99506981	173	4151.716	3978.681
99507018	195	7592.9067	6932.4977
99507057	192	5559.066	5158.3837
99507059	192	4222.8531	3855.5616
99507351	192	4964.1902	4757.2929
99507853	192	4439.7829	4028.0218
99507857	192	 	4960.9355
99507859	192	5068.2716	4716.0828
99507981	193	5164.8553	4715.6312
99507986	193	5635.9363	5244.3011
99508077	160	16101.6272	14941.0658
99508120	151	7564.7507	7249.4673
99508327	151	 	7090.128
99508430	157	4428.9811	4018.2218
99508537	157	4075.1399	3720.696
99508568	154	 	3543.7241
99508721	151	 	7090.128
99508738	157	4517.3971	4203.488
99508822	151	7564.7507	7249.4673
99508928	151	5198.0089	4745.9012
99540917	145	 	5989.5109
99543509	186	4466.6657	4052.4113
99543908	186	4466.6657	4052.4113
99544087	163	 	8851.3943
99544202	166	1003.3238	894.7075
99544902	166	5041.8994	4684.1527
99546678	180	 	5101.8674
99570022	141	3168.6881	2776.3571
99570091	148	5718.2011	5010.2022
99570170	150	 	1110.6305
99570176	150	6425.8923	5979.3639
99570192	148	 	7419.646
99570327	141	 	2349.3822
99570378	150	5137.4138	4690.5764
99570390	148	4346.9177	3968.8354
99570393	148	4964.9376	4758.0091
99570398	148	 	6255.6384
99570527	141	3168.6881	2776.3571
99570679	150	5137.4138	4690.5764
99570683	143	6513.2311	6308.6302
99570695	148	 	7419.646
99570725	141	2659.5324	2412.878
99570726	141	1162.8892	1106.185
99570850	142	4659.4237	4465.2284
99570879	150	5595.6291	5192.3115
99570891	148	4346.9177	3968.8354
99570920	141	3668.3324	3262.3591
99570997	148	4710.6258	4371.0968
99571065	134	5153.9276	4795.7867
99571111	135	6190.3687	5681.0033
99571157	132	10593.935	9830.3531
99571170	140	 	3379.1096
99571202	136	3495.8871	3063.0439
99571215	135	4424.0154	3876.256
99571216	135	 	3280.7793
99571263	134	6255.1747	5480.6905
99571273	140	 	7809.53
99571301	136	2387.5016	2215.417
99571314	135	3444.468	3220.3128
99571316	135	3641.35	3370.4039
99571353	132	 	15914.4847
99571369	134	5277.0411	5057.1048
99571375	140	4484.2669	4094.2384
99571419	135	3122.0885	2905.1379
99571478	140	1946.7425	1795.9536
99571500	136	3495.8871	3063.0439
99571660	134	5277.0411	5057.1048
99571664	134	5153.9276	4795.7867
99571818	135	3444.468	3220.3128
99571916	135	3122.0885	2905.1379
99571950	132	 	15914.4847
99572042	119	5989.0113	5557.3397
99572110	115	4834.3081	4632.824
99572214	115	 	5303.3406
99572221	111	1688.8507	1532.2207
99572224	111	2686.8015	2586.4482
99572227	111	2869.7242	2514.4094
99572228	111	2686.8015	2586.4482
99572263	114	4552.5273	4213.7822
99572272	120	3855.9006	3126.2998
99572277	120	5407.0387	4729.2837
99572283	113	1402.0801	1297.8183
99572288	113	675.0139	627.1185
99572317	115	4274.5154	3977.4839
99572326	111	2039.7764	1864.3356
99572347	119	5001.6585	4566.6288
99572367	114	 	5030.9558
99572383	113	1812.9489	1714.4012
99572384	113	1600.4342	1489.2217
99572386	113	1056.0977	957.9441
99572389	113	1600.4342	1489.2217
99572392	118	3795.925	3637.7186
99572465	114	5335.0111	4674.4568
99572467	114	5584.179	5181.6867
99572472	120	9657.7109	8727.7073
99572569	114	4440.6347	4255.5582
99572643	119	5989.0113	5557.3397
99572662	114	5335.0111	4674.4568
99572875	120	3522.1379	3272.2255
99572924	111	1520.1297	1414.4975
99572925	111	 	1805.7513
99572929	111	2878.8379	2614.5082
99572944	119	5001.6585	4566.6288
99572962	114	5404.6118	5029.0511
99572975	120	 	5770.8647
99572983	113	 	2160.5402
99572984	113	1534.6806	1368.5415
99572986	113	 	1233.8696
99572988	113	 	1163.0815
99573014	185	3055.7755	2856.9152
99573036	187	4686.0988	4278.5155
99573038	187	 	8488.5627
99573116	185	2344.5671	2181.6456
99573216	185	 	1935.4046
99573251	182	3985.0948	3638.4828
99573253	182	 	4371.7744
99573254	182	 	3503.2415
99573257	182	3633.5519	3371.6554
99573258	182	4088.7548	3709.5492
99573295	188	 	10545.4459
99573314	185	2827.2951	2581.3852
99573316	185	4750.4466	4359.5631
99573324	181	 	9055.2956
99573328	181	 	9155.5009
99573394	188	6392.7438	5931.9723
99573433	187	910.8978	812.2872
99573637	187	 	4203.0982
99573691	188	6947.1003	6309.2303
99573692	188	 	5489.2167
99573812	185	 	2677.6297
99573817	185	3039.5983	2820.5124
99573898	188	 	4634.2971
99573900	186	9656.1416	8460.5668
99573943	189	2977.8229	2853.7133
99573944	189	 	3614.2609
99573947	189	4104.332	3766.613
99573948	189	2977.8229	2853.7133
99573952	182	4116.6975	3606.9887
99573953	182	 	3451.8235
99573955	182	3633.5519	3371.6554
99573957	182	 	4540.8547
99573958	182	3680.2767	3424.5382
99573959	182	3680.2767	3424.5382
99573992	188	6392.7438	5931.9723
99573998	188	 	10545.4459
99573999	188	 	6067.6756
99574097	168	 	6221.8968
99574116	165	 	3070.5857
99574118	165	 	1552.2176
99574130	167	 	2624.9441
99574137	167	5187.4427	4625.8683
99574199	168	6441.9165	5881.6173
99574211	165	4922.8403	4465.312
99574391	168	 	6022.6931
99574415	165	5054.2399	4843.5895
99574437	167	4202.0643	3811.5249
99574499	168	 	6022.6931
99574538	167	 	4157.4724
99574615	165	3968.1535	3673.718
99574644	169	5920.2771	5493.5597
99574686	163	8260.8567	7238.039
99574729	161	8893.1321	7792.0292
99574804	166	437.0126	403.3401
99574808	166	837.5087	748.4525
99574899	168	8173.1642	7161.2041
99574912	165	2925.3148	2700.1492
99575001	126	3690.3444	3536.5384
99575018	125	5002.2118	4654.6134
99575019	125	4558.2313	3993.854
99575034	127	4349.6295	4168.3458
99575081	123	4357.9461	4055.1171
99575082	123	3364.5288	3052.4905
99575087	123	3364.5288	3052.4905
99575090	128	3729.2731	3383.4072
99575096	128	3651.1567	3397.4417
99575118	125	 	5611.9751
99575131	127	2915.7886	2708.8996
99575134	127	3319.0491	3030.3678
99575153	122	 	6113.6429
99575154	122	2996.3594	2671.9841
99575157	122	3957.8412	3536.9853
99575179	130	 	8054.8652
99575185	123	4357.9461	4055.1171
99575186	123	4357.9461	4055.1171
99575216	125	5948.4899	5396.806
99575236	127	 	3451.004
99575237	127	3319.0491	3030.3678
99575240	129	1401.8619	1389.1755
99575242	129	1323.363	1199.7144
99575245	129	1472.624	1363.1164
99575248	129	1826.9735	1657.1747
99575259	122	6116.4627	5861.541
99575260	124	5163.0286	4523.7684
99575291	128	4067.6516	3713.8591
99575305	126	3685.9953	3229.6139
99575329	121	 	4840.3943
99575335	127	3369.7936	3135.6303
99575381	123	 	4783.4421
99575400	126	4053.1216	3751.5363
99575405	126	3690.3444	3536.5384
99575473	130	5689.9687	5162.2609
99575529	121	 	1158.0063
99575579	130	2749.437	2409.0155
99575621	121	1861.4142	1740.2792
99575626	121	6242.6605	5566.852
99575672	130	 	5479.4993
99575805	126	6027.3031	5446.8949
99575871	130	4132.0447	3834.2182
99575879	130	2749.437	2409.0155
99575903	126	2701.3242	2513.6121
99575909	126	 	2026.6633
99575930	127	 	6021.7545
99575940	129	1003.7991	921.6173
99575941	129	1508.407	1445.5397
99575946	129	1541.2103	1434.1133
99575947	129	 	1742.1782
99575949	129	1712.271	1553.4689
99576001	176	4064.0039	3781.6006
99576007	176	 	3814.5311
99576009	176	4989.5169	4803.1561
99576011	175	3741.9942	3394.9484
99576055	172	 	7285.9988
99576112	175	3741.9942	3394.9484
99576146	179	2336.1762	2132.9824
99576168	174	5268.8986	4616.5301
99576206	176	5038.1729	4828.1922
99576343	179	2252.123	2105.5619
99576347	179	 	1984.0668
99576364	174	4338.0222	3960.7137
99576456	172	 	7285.9988
99576466	174	3438.5903	3199.6464
99576542	179	 	2284.995
99576544	179	2573.4209	2381.9374
99576580	173	 	5435.6373
99576589	173	 	10527.0043
99576705	176	3586.9735	3254.3049
99576818	175	5071.4925	4860.1231
99576843	179	2252.123	2105.5619
99576912	175	 	3473.4056
99576925	171	 	4256.0292
99576938	177	4681.5498	4274.3622
99576944	179	2414.9754	2283.703
99576947	179	 	2284.995
99576983	173	4278.7518	3881.9253
99577050	192	 	4068.9438
99577121	191	695.671	638.7159
99577123	191	 	1948.1578
99577127	191	 	1473.3639
99577228	191	2242.0112	2047.0075
99577250	192	4964.1902	4757.2929
99577265	194	5235.7822	4679.0369
99577285	193	 	4714.71
99577322	191	1904.7431	1801.2057
99577358	192	 	3855.5616
99577480	193	6331.7239	6067.8305
99577517	195	7059.5188	6550.688
99577550	192	 	4757.2929
99577655	192	5559.066	5158.3837
99577658	192	6324.0551	5541.0424
99577686	193	5242.8999	4865.006
99577882	193	 	4714.71
99577920	191	1068.1175	993.8951
99577923	191	1309.959	1268.8091
99577928	191	1800.3829	1725.3466
99577988	193	5635.9363	5244.3011
99578019	155	3301.9054	2993.3915
99578029	151	1093.402	1012.0942
99578031	157	 	6620.3267
99578109	156	3517.6353	3268.0425
99578113	155	8888.6837	7788.1316
99578127	151	 	7022.8666
99578203	156	6009.8536	5562.9475
99578226	151	9057.9227	7936.4163
99578289	153	 	4579.5662
99578303	156	 	1906.8909
99578312	155	7160.031	6861.6156
99578348	159	6036.1445	5476.3311
99578365	154	 	2289.9229
99578414	155	8888.6837	7788.1316
99578516	155	5442.806	5050.5034
99578522	151	4535.4552	4111.6845
99578529	151	5198.0089	4745.9012
99578580	153	4328.1389	3867.9076
99578591	158	5538.9149	5057.1561
99578611	155	 	7684.2434
99578626	151	5287.9023	4796.4452
99578642	159	5501.779	5023.2502
99578693	158	4783.0928	4190.8743
99578729	151	789.2842	733.2807
99578742	159	 	5895.9116
99578784	153	5285.3932	4769.8439
99578933	157	4517.3971	4203.488
99578941	159	 	5822.9391
99578944	159	 	8911.6523
99579176	110	8144.6244	7557.5821
99579233	107	4512.2819	4009.3582
99579238	107	6807.6071	6174.9088
99579239	107	3816.3933	3459.8083
99579241	109	 	2793.4944
99579242	109	3079.2867	2793.0981
99579243	109	3280.9996	3102.6521
99579249	109	3758.3234	3449.0752
99579264	104	 	2715.7978
99579266	104	2949.1243	2729.6854
99579269	104	 	3502.2625
99579270	110	9400.1727	9008.3927
99579273	110	7470.7803	7760.5147
99579277	110	7795.7321	7117.682
99579291	108	3551.1211	3242.2549
99579294	108	3237.861	3004.4848
99579335	107	5582.0963	4988.5258
99579337	107	 	3579.8183
99579931	107	6807.6071	6174.9088
99579933	107	3530.0736	3279.5982
99579939	107	3816.3933	3459.8083
99579947	109	2759.9196	2560.9921
99579952	102	 	9030.4084
99579954	102	12511.9271	12008.4666
99579956	102	11295.6602	10510.7368
99579964	104	2885.5464	2765.2827
99579966	104	2885.5464	2765.2827
99579977	110	7930.4171	7347.7502
99579979	110	 	7117.682
99579981	103	4796.4698	4439.5733
99579987	103	 	4439.5733
99579988	103	4609.1499	4309.201
99579995	108	3237.861	3004.4848
99579997	108	 	4712.7911
99579998	108	4102.7343	3835.7412
99590150	142	 	5341.9163
99590351	142	4535.1483	4140.6943
99606925	371	4439.1732	3958.6039
99608179	360	4918.3027	4563.8048
99608876	360	4918.3027	4563.8048
99614073	370	5615.8773	5211.1002
99614075	370	4371.155	4067.4081
99614278	370	4600.7189	4174.032
99614475	370	 	1273.4198
99614970	370	5747.7015	5508.149
99614971	370	 	4174.032
99619160	304	9191.2404	8434.9526
99619261	304	 	8083.8493
99619364	304	8789.3512	8311.5826
99619460	304	6939.9285	6336.3137
99619464	304	 	8083.8493
99619465	304	7030.2907	6507.1798
99619860	304	9191.2404	8434.9526
99619966	304	 	6616.8567
99636350	372	5461.5753	5233.948
99646121	371	6439.3873	5642.0947
99676124	371	 	4510.4674
99676126	371	5721.7821	5508.0708
99676320	371	6439.3873	5642.0947
99676357	372	4997.5739	4378.7995
99676626	371	4908.2937	4481.3846
99676658	372	3639.8765	3323.2906
99676853	372	 	3430.416
99678179	360	 	4563.8048
99678576	360	6075.2224	5546.8172
99678670	360	6075.2224	5546.8172
99678677	360	6726.1342	5893.3381
99678877	360	6747.4951	6127.9524
99678978	360	 	6276.5212
99710010	245	 	8274.9623
99710018	245	6116.8765	5784.3774
99710038	247	7389.2778	6987.6139
99710050	242	7426.7741	6874.1616
99710074	250	10525.1816	9517.0352
99710084	243	 	1390.9851
99710096	248	5626.9353	5260.7521
99710181	243	8056.1586	7531.8892
99710187	243	1876.6151	1737.0658
99710193	248	5986.1286	5660.7367
99710298	248	6107.0133	5604.5066
99710315	245	5565.2108	5151.1138
99710319	245	4583.8874	4285.5825
99710689	243	8667.1442	8305.9153
99710774	250	8898.1694	8414.4858
99710856	242	5725.1367	5352.5629
99711172	240	6148.6073	5814.3834
99711176	240	 	3858.4462
99711177	240	866.4291	799.6695
99711362	234	5485.0775	5076.943
99712041	219	8601.2172	8133.6751
99712172	220	5515.2269	5104.8491
99712176	220	5236.7439	4895.9531
99712210	215	7110.7984	6724.272
99712216	215	6976.1579	6457.0749
99712217	215	7110.7984	6724.272
99712218	215	4520.8686	4226.6647
99712240	219	7542.1707	6980.9717
99712242	219	 	12199.2961
99712274	220	5515.2269	5104.8491
99712371	220	3173.0483	2928.5603
99712390	218	 	4159.25
99712394	218	3293.467	3048.4062
99712901	216	27206.7287	24968.0627
99712902	216	 	20041.8276
99712905	216	27206.7287	24968.0627
99712907	216	23751.3532	22460.2852
99713094	288	6082.8227	5752.1747
99713134	287	5211.8407	4872.6705
99713197	288	4863.1147	4501.2594
99713300	286	718.096	659.3049
99713392	288	6394.6097	5868.4385
99713400	286	591.1996	545.6468
99713501	286	5813.7319	5435.3925
99713934	287	4648.8469	4302.9348
99713999	288	5274.6923	4931.432
99714126	261	 	5946.5325
99714185	263	6274.093	5807.2494
99714324	261	6360.4506	5946.5325
99714346	269	5413.5676	5010.7541
99714387	263	8697.1233	7981.4932
99714927	261	6636.5227	6298.7839
99714938	267	2410.951	2152.9365
99714942	269	4220.0848	3945.455
99714995	268	5054.4158	4807.9551
99715029	221	4490.672	4144.6592
99715095	228	3993.41	3776.3376
99715251	222	2538.2657	2325.0304
99715258	222	4237.1144	3958.6799
99715286	223	4628.9957	4327.7553
99715352	222	3693.3076	3486.4765
99715357	222	3432.6547	3238.2149
99715358	222	1595.0754	1407.1467
99715365	224	5604.1449	5239.4448
99715823	221	1509.8596	1393.5228
99715932	227	8755.1393	8103.6856
99715933	227	8413.2188	7865.7131
99715934	227	8755.1393	8103.6856
99715939	227	5037.0512	4648.939
99715954	222	 	1321.1031
99715958	222	2538.2657	2325.0304
99715985	223	2797.0385	2588.9161
99716062	274	3790.2494	3543.5919
99716092	278	3381.094	3149.8901
99716186	273	7215.1775	6822.9774
99716235	277	5999.9981	5553.5493
99716258	272	5597.5526	5136.9662
99716285	273	6402.5662	5926.1631
99716352	272	3262.0412	3019.3187
99716360	274	4048.3288	3828.2712
99716369	274	3880.3271	3591.5992
99716396	278	1445.8948	1338.3749
99716629	271	3489.5738	3229.9211
99716892	278	1013.0987	941.2145
99716902	276	4458.2695	4168.1394
99716903	276	4458.2695	4168.1394
99716905	276	4639.4574	4294.244
99716929	271	3489.5738	3229.9211
99716958	272	3262.0412	3019.3187
99716970	280	597.7144	553.6164
99716971	280	555.5311	514.1951
99716979	280	725.1709	665.5012
99716994	278	3282.8023	2931.4843
99717365	294	6967.0335	6448.6294
99717366	294	6107.8855	5853.3213
99717861	294	4008.3091	3699.463
99717911	295	6312.6708	5901.8621
99717915	295	6448.0164	6097.5173
99717916	295	 	6778.3287
99717917	295	6448.0164	6097.5173
99717919	295	6312.6708	5901.8621
99718007	256	1505.5581	1382.2969
99718014	255	6141.7998	5842.3167
99718015	255	6141.7998	5842.3167
99718016	255	2745.3715	2533.8366
99718018	255	2745.3715	2533.8366
99718041	259	6836.1872	6327.5191
99718043	259	6836.1872	6327.5191
99718088	253	 	924.1045
99718104	256	1828.2904	1739.1403
99718128	251	8341.4149	7887.9951
99718129	251	8655.2947	8092.0354
99718207	256	4195.336	3746.3607
99718222	251	11200.1548	10278.5664
99718303	256	3418.4765	3155.0778
99718305	256	1828.2904	1739.1403
99718310	255	4371.97	3904.0917
99718363	254	4565.1657	4213.413
99718423	251	2015.8818	1917.5844
99718829	251	8341.4149	7887.9951
99718845	259	6836.1872	6327.5191
99718889	253	5245.323	4841.1632
99718901	256	3418.4765	3155.0778
99718925	251	8341.4149	7887.9951
99718944	259	5717.2167	5406.4422
99719378	210	13428.0402	12428.8845
99719930	207	1883.0376	1737.9468
99719939	207	 	2788.1759
99719976	210	13428.0402	12428.8845
