AID	ELYEAR1	ELYEAR2	ELYEAR3	ELYEAR4	ELYEAR5	ELYEAR6	ELMAT945	ELGLV945	ELY1NINE	EAMSQ1	EAMSQ2	EAMSQ3	EAMSQ4	EAMSQ5	EAMSQ6	EAMSQH	EAMSQB1	EAMSQB2	EAMSQB3	EAMSQB4	EAMSQB5	EAMSQB6	EAMSQBH	EASSQ1	EASSQ2	EASSQ3	EASSQ4	EASSQ5	EASSQ6	EASSQH	EASSQB1	EASSQB2	EASSQB3	EASSQB4	EASSQB5	EASSQB6	EASSQBH	EAMGPA1	EAMGPA2	EAMGPA3	EAMGPA4	EAMGPA5	EAMGPA6	EAMGPAC	EASGPA1	EASGPA2	EASGPA3	EASGPA4	EASGPA5	EASGPA6	EASGPAC	EAOGPA1	EAOGPA2	EAOGPA3	EAOGPA4	EAOGPA5	EAOGPA6	EAOGPAC	EAMFIX1	EAMFIX2	EAMFIX3	EAMFIX4	EAMFIX5	EAMFIX6	EAMFIXC	EASFIX1	EASFIX2	EASFIX3	EASFIX4	EASFIX5	EASFIX6	EASFIXC	EAOFIX1	EAOFIX2	EAOFIX3	EAOFIX4	EAOFIX5	EAOFIX6	EAOFIXC
94572984	1992	1993	1994	1995	9992	9992	3	11	1	4	0	6	7	9992	9992	7	4	0	6	0	9992	9992	6	2	3	4	6	9992	9992	6	2	3	4	6	9992	9992	6	3	9994	3	0	9992	9992	2	3	2	2	2	9992	9992	2.25	3.6	3.375	2.889	2.571	9992	9992	3.147	0	9994	0	1	9992	9992	.333	0	0	0	0	9992	9992	0	0	0	0	.143	9992	9992	.029
94572988	1995	1996	1997	1998	9992	9992	9993	9993	1	4	5	8	8	9992	9992	8	4	5	8	8	9992	9992	8	2	3	5	0	9992	9992	5	2	3	5	0	9992	9992	5	2	2	3	3.75	9992	9992	2.846	2	2.5	2.5	9994	9992	9992	2.333	2.824	2.313	3.313	3.571	9992	9992	2.984	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	.063	0	0	9992	9992	.016
94572989	1995	1996	1997	1998	9992	9992	9993	9993	1	4	5	6	8	9992	9992	8	4	5	6	8	9992	9992	8	2	3	6	5	9992	9992	6	2	3	6	5	9992	9992	6	2.667	2.5	4	4	9992	9992	3.091	3	3	4	2	9992	9992	2.857	3.118	3	3.636	3.625	9992	9992	3.317	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94573418	1994	1995	1996	1997	9992	9992	1	9	1	4	4	5	7	9992	9992	7	0	4	5	7	9992	9992	7	2	3	4	6	9992	9992	6	2	3	4	6	9992	9992	6	0	4	3	3	9992	9992	2.5	2	2	3	3	9992	9992	2.444	2.286	3.067	3.286	3.4	9992	9992	3.048	1	0	0	0	9992	9992	.25	0	.333	0	0	9992	9992	.111	.143	.067	0	0	9992	9992	.048
94573439	1994	1995	1996	1997	1998	9992	1	9	1	4	5	6	0	0	9992	6	4	5	6	0	0	9992	6	2	3	4	6	0	9992	6	2	3	4	6	0	9992	6	1	2	1	9994	9994	9992	1.286	2	1	2	2	9994	9992	1.75	2.143	2.6	2.765	2.611	3	9992	2.561	0	0	.333	9994	9994	9992	.143	0	.5	0	0	9994	9992	.125	.071	.067	.118	.111	0	9992	.091
94573497	1987	9992	9992	9992	9992	9992	9994	9994	0	8	9992	9992	9992	9992	9992	8	8	9992	9992	9992	9992	9992	8	3	9992	9992	9992	9992	9992	3	3	9992	9992	9992	9992	9992	3	2.5	9992	9992	9992	9992	9992	2.5	2	9992	9992	9992	9992	9992	2	2.194	9992	9992	9992	9992	9992	2.194	0	9992	9992	9992	9992	9992	0	0	9992	9992	9992	9992	9992	0	0	9992	9992	9992	9992	9992	0
94573690	1992	1993	1994	1995	9992	9992	3	11	1	2	2	2	0	9992	9992	2	2	2	2	0	9992	9992	2	3	0	0	0	9992	9992	3	3	0	0	0	9992	9992	3	1.5	1	2	9994	9992	9992	1.4	2	9994	9994	9994	9992	9992	2	2.133	2.385	2.286	2.833	9992	9992	2.341	0	0	0	9994	9992	9992	0	0	9994	9994	9994	9992	9992	0	0	0	0	0	9992	9992	0
94573691	1991	1992	1993	1994	9992	9992	4	12	1	2	3	2	2	9992	9992	3	2	0	2	2	9992	9992	2	2	3	2	0	9992	9992	3	2	3	2	0	9992	9992	3	4	3	2.5	2	9992	9992	2.8	1	2	2	9994	9992	9992	1.8	2	2.667	2	2	9992	9992	2.182	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	.083	0	9992	9992	.03
94573693	1992	1993	1994	1995	9992	9992	3	11	1	3	4	5	6	9992	9992	6	3	4	0	0	9992	9992	4	3	2	5	4	9992	9992	5	3	2	5	4	9992	9992	5	2	2	0	0	9992	9992	1.333	2	3	1	1	9992	9992	2	1.786	2.769	1	1.286	9992	9992	1.857	0	0	1	1	9992	9992	.333	0	0	0	0	9992	9992	0	0	0	.375	.143	9992	9992	.095
94573699	1992	1993	1994	1995	9992	9992	3	11	1	2	2	3	0	9992	9992	3	0	2	3	0	9992	9992	3	3	0	0	0	9992	9992	3	3	0	0	0	9992	9992	3	0	2	1	9994	9992	9992	1	1	9994	9994	9994	9992	9992	1	.933	1.083	.8	2	9992	9992	1.132	1	0	0	9994	9992	9992	.4	0	9994	9994	9994	9992	9992	0	.467	.417	.2	0	9992	9992	.342
94573951	1991	1992	1993	1994	9992	9992	4	12	1	4	6	1	0	9992	9992	6	4	6	1	0	9992	9992	6	3	2	0	0	9992	9992	3	3	2	0	0	9992	9992	3	1.5	1.5	3.5	9994	9992	9992	2.167	2	2	9994	9994	9992	9992	2	2.1	2.429	2.5	2.538	9992	9992	2.412	0	0	0	9994	9992	9992	0	0	0	9994	9994	9992	9992	0	0	0	.143	.077	9992	9992	.059
94573955	1995	1996	1997	1998	9992	9992	9993	9993	1	4	6	5	0	9992	9992	6	4	6	5	0	9992	9992	6	2	3	4	5	9992	9992	5	2	3	4	5	9992	9992	5	4	3.5	4	9994	9992	9992	3.833	4	4	3.5	4	9992	9992	3.875	3.8	3.833	3.5	4	9992	9992	3.769	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94573957	1992	1993	1994	1995	9992	9992	3	11	1	4	4	6	0	9992	9992	6	0	4	6	0	9992	9992	6	3	0	4	2	9992	9992	4	3	0	4	2	9992	9992	4	1	2	1.5	9994	9992	9992	1.5	1.5	9994	.5	2	9992	9992	1.333	1.786	1.643	1.417	2.231	9992	9992	1.774	.5	0	0	9994	9992	9992	.167	0	9994	.5	0	9992	9992	.167	.071	.214	.333	0	9992	9992	.151
94574031	1993	1994	1995	9992	9992	9992	2	10.4	1	5	6	8	9992	9992	9992	8	5	6	8	9992	9992	9992	8	3	4	6	9992	9992	9992	6	3	4	6	9992	9992	9992	6	4	4	4	9992	9992	9992	4	4	4	3.5	9992	9992	9992	3.75	4	4	3.714	9992	9992	9992	3.918	0	0	0	9992	9992	9992	0	0	0	0	9992	9992	9992	0	0	0	0	9992	9992	9992	0
94574105	1993	1994	1995	1996	9992	9992	2	10	1	4	5	8	8	9992	9992	8	4	5	8	8	9992	9992	8	3	0	4	6	9992	9992	6	3	0	4	6	9992	9992	6	2.5	3	3.5	3.5	9992	9992	3.125	2	9994	2	2.5	9992	9992	2.167	2.167	2.786	2.929	2.786	9992	9992	2.685	0	0	0	0	9992	9992	0	0	9994	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94574118	1994	1995	1996	1997	9992	9992	1	9	1	4	5	6	7	9992	9992	7	4	5	0	7	9992	9992	7	2	6	4	5	9992	9992	6	2	6	4	5	9992	9992	6	.5	1	0	1.6	9992	9992	1.1	.5	1.5	1.8	2	9992	9992	1.538	1.786	1.786	2.167	2.188	9992	9992	1.982	.5	0	1	0	9992	9992	.2	.5	.25	.2	0	9992	9992	.231	.143	.071	.25	0	9992	9992	.107
94574119	1993	1994	1995	9992	9992	9992	2	11	0	5	6	0	9992	9992	9992	6	5	6	0	9992	9992	9992	6	3	2	0	9992	9992	9992	3	3	2	0	9992	9992	9992	3	1.5	2.5	9994	9992	9992	9992	2	2	3	9994	9992	9992	9992	2.5	2.571	2.538	1.75	9992	9992	9992	2.371	0	0	9994	9992	9992	9992	0	0	0	9994	9992	9992	9992	0	0	0	.25	9992	9992	9992	.057
94574128	1994	1995	1996	1997	9992	9992	1	9	1	5	7	9992	9	9992	9992	9	5	7	9992	9	9992	9992	9	0	5	9992	0	9992	9992	5	0	5	9992	0	9992	9992	5	4	4	9992	4	9992	9992	4	9994	4	9992	9994	9992	9992	4	3.923	4	9992	4	9992	9992	3.968	0	0	9992	0	9992	9992	0	9994	0	9992	9994	9992	9992	0	0	0	9992	0	9992	9992	0
94574135	1994	9992	9992	9992	9992	9992	1	9	1	3	9992	9992	9992	9992	9992	3	0	9992	9992	9992	9992	9992	0	2	9992	9992	9992	9992	9992	2	0	9992	9992	9992	9992	9992	0	0	9992	9992	9992	9992	9992	0	0	9992	9992	9992	9992	9992	0	0	9992	9992	9992	9992	9992	0	1	9992	9992	9992	9992	9992	1	1	9992	9992	9992	9992	9992	1	1	9992	9992	9992	9992	9992	1
94574140	1992	1993	1994	1995	9992	9992	3	11	1	2	3	6	0	9992	9992	6	2	0	0	0	9992	9992	2	2	3	3	0	9992	9992	3	2	3	3	0	9992	9992	3	3	3	1	9994	9992	9992	2.333	2.5	.5	2	9994	9992	9992	1.6	3	2.214	2.385	2.667	9992	9992	2.532	0	0	.5	9994	9992	9992	.167	0	.5	0	9994	9992	9992	.2	0	.143	.077	0	9992	9992	.064
94574235	1992	1993	1994	1995	9992	9992	3	11	1	4	5	6	0	9992	9992	6	4	5	6	0	9992	9992	6	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	1	3	2	9994	9992	9992	2	3	4	2	9994	9992	9992	3	2.25	3	2.833	2.333	9992	9992	2.64	0	0	0	9994	9992	9992	0	0	0	0	9994	9992	9992	0	.125	0	0	0	9992	9992	.04
94574237	1993	1994	1995	9992	9992	9992	2	9	1	3	3	3	9992	9992	9992	3	3	3	3	9992	9992	9992	3	2	2	3	9992	9992	9992	3	2	0	0	9992	9992	9992	2	2	0	1	9992	9992	9992	1.25	3	0	0	9992	9992	9992	1	2.111	.125	.143	9992	9992	9992	.875	0	1	0	9992	9992	9992	.25	0	1	1	9992	9992	9992	.667	0	.875	.857	9992	9992	9992	.542
94574241	1991	1992	1993	1994	9992	9992	4	12	1	6	6	5	8	9992	9992	8	6	6	0	0	9992	9992	6	3	4	0	2	9992	9992	4	3	4	0	2	9992	9992	4	3.5	1.5	0	3	9992	9992	2.167	3	2	9994	3	9992	9992	2.75	3.25	2	2.923	3.5	9992	9992	2.913	0	0	1	0	9992	9992	.167	0	0	9994	0	9992	9992	0	0	0	.077	0	9992	9992	.022
94574281	1991	1992	1993	1994	9992	9992	4	12	1	4	5	6	8	9992	9992	8	4	5	6	8	9992	9992	8	3	0	4	5	9992	9992	5	3	0	4	5	9992	9992	5	3	1.5	2.5	2	9992	9992	2.25	3	9994	1.5	1.5	9992	9992	2	3.214	2.8	2.615	2.75	9992	9992	2.857	0	0	0	0	9992	9992	0	0	9994	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94574310	1992	1993	1994	1995	9992	9992	3	11	1	4	4	5	6	9992	9992	6	4	4	5	6	9992	9992	6	2	3	2	0	9992	9992	3	2	3	2	0	9992	9992	3	.5	4	.5	2	9992	9992	1.5	1.5	1.5	1	9994	9992	9992	1.333	1.286	1.733	1.286	2.786	9992	9992	1.772	.5	0	.5	0	9992	9992	.25	0	0	0	9994	9992	9992	0	.143	.067	.143	0	9992	9992	.088
94574412	1994	1995	9992	9992	9992	9992	1	9	1	4	5	9992	9992	9992	9992	5	0	0	9992	9992	9992	9992	0	2	6	9992	9992	9992	9992	6	0	6	9992	9992	9992	9992	6	0	0	9992	9992	9992	9992	0	0	.333	9992	9992	9992	9992	.2	.385	.429	9992	9992	9992	9992	.4	1	1	9992	9992	9992	9992	1	1	.667	9992	9992	9992	9992	.8	.615	.714	9992	9992	9992	9992	.65
94574414	1992	1993	1994	1995	9992	9992	3	11	1	1	5	6	0	9992	9992	6	1	0	6	0	9992	9992	6	2	3	2	6	9992	9992	6	2	3	2	6	9992	9992	6	1.5	0	2	9994	9992	9992	1.444	1	1.5	1.5	3	9992	9992	1.571	1.857	1.5	2.067	2.909	9992	9992	2.037	0	1	.2	9994	9992	9992	.333	0	0	0	0	9992	9992	0	0	.214	.067	0	9992	9992	.074
94574494	1992	1993	1994	1995	9992	9992	3	11	1	2	4	0	5	9992	9992	5	2	4	0	0	9992	9992	4	5	3	0	0	9992	9992	5	5	3	0	0	9992	9992	5	3	1.5	9994	0	9992	9992	1.5	3.5	2	9994	9994	9992	9992	2.75	2.917	2	1.375	.583	9992	9992	1.761	0	0	9994	1	9992	9992	.333	0	0	9994	9994	9992	9992	0	0	0	.25	.5	9992	9992	.174
94574536	1991	1992	1993	1994	9992	9992	4	12	1	2	3	0	0	9992	9992	3	2	0	0	0	9992	9992	2	2	3	2	0	9992	9992	3	0	3	2	0	9992	9992	3	2	1	9994	9994	9992	9992	1.5	0	.667	1	9994	9992	9992	.571	1.4	1.385	2	2.25	9992	9992	1.869	0	0	9994	9994	9992	9992	0	1	.667	0	9994	9992	9992	.571	.2	.154	.286	0	9992	9992	.131
94574729	1991	1992	1993	1994	1995	9992	4	12	1	2	1	2	2	0	9992	2	2	1	2	2	0	9992	2	0	0	3	3	0	9992	3	0	0	0	3	0	9992	3	.5	1	1	1	9994	9992	.833	9994	9994	.5	1	9994	9992	.75	1.167	1.357	.75	.75	1.9	9992	1.167	.5	0	0	0	9994	9992	.167	9994	9994	.5	0	9994	9992	.25	.25	.143	.333	.333	.1	9992	.233
94574743	1992	1993	1994	1995	9992	9992	3	11	1	6	5	0	0	9992	9992	6	6	5	0	0	9992	9992	6	3	4	6	0	9992	9992	6	3	4	6	0	9992	9992	6	2	2	9994	9994	9992	9992	2	3.5	3.5	4	9994	9992	9992	3.667	3.333	3.167	3.769	3.75	9992	9992	3.489	0	0	9994	9994	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
94574802	1995	1996	1997	1998	9992	9992	9993	9993	1	5	8	8	9	9992	9992	9	5	8	8	9	9992	9992	9	4	5	6	6	9992	9992	6	4	5	6	6	9992	9992	6	4	4	3.5	2	9992	9992	3.4	4	3	3.5	2.5	9992	9992	3.25	3.917	3.143	3.214	2.167	9992	9992	3.115	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	.083	9992	9992	.019
94574815	1994	1995	9992	9992	9992	9992	1	9	1	4	2	9992	9992	9992	9992	4	4	2	9992	9992	9992	9992	4	2	3	9992	9992	9992	9992	3	0	0	9992	9992	9992	9992	0	2	2	9992	9992	9992	9992	2	0	0	9992	9992	9992	9992	0	1	.571	9992	9992	9992	9992	.857	0	0	9992	9992	9992	9992	0	1	1	9992	9992	9992	9992	1	.429	.714	9992	9992	9992	9992	.524
94574830	1992	1993	1994	1995	9992	9992	3	11	1	4	5	0	6	9992	9992	6	4	5	0	6	9992	9992	6	3	4	0	0	9992	9992	4	3	4	0	0	9992	9992	4	3	3	9994	3	9992	9992	3	3	1	9994	9994	9992	9992	2	3	2.889	3.333	3.25	9992	9992	3.042	0	0	9994	0	9992	9992	0	0	0	9994	9994	9992	9992	0	0	0	0	0	9992	9992	0
94575006	1993	1994	1995	1996	9992	9992	2	10	1	4	5	6	8	9992	9992	8	4	5	6	0	9992	9992	6	3	4	0	0	9992	9992	4	3	4	0	0	9992	9992	4	3	2	2	0	9992	9992	1.75	3	2	9994	9994	9992	9992	2.5	3.25	2.75	2.75	2.125	9992	9992	2.719	0	0	0	1	9992	9992	.25	0	0	9994	9994	9992	9992	0	0	0	0	.125	9992	9992	.031
94575026	1994	1995	1996	1997	9992	9992	1	9	1	3	4	5	6	9992	9992	6	3	4	5	6	9992	9992	6	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	2	2.5	2	2	9992	9992	2.125	1	1	1.5	9994	9992	9992	1.167	2	2.143	2.077	1.875	9992	9992	2.039	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
94575029	1995	1996	1997	1998	9992	9992	9993	9993	1	6	5	8	0	9992	9992	8	6	5	8	0	9992	9992	8	3	4	0	6	9992	9992	6	3	4	0	6	9992	9992	6	3.5	3.5	3	9994	9992	9992	3.286	3	3	9994	3	9992	9992	3	3.429	3.462	3.333	3.889	9992	9992	3.5	0	0	0	9994	9992	9992	0	0	0	9994	0	9992	9992	0	0	0	0	0	9992	9992	0
94575068	1992	1993	1994	1995	1996	1997	3	9995	1	2	1	9992	9992	9992	4	4	0	1	9992	9992	9992	0	1	2	2	9992	9992	9992	3	3	0	0	9992	9992	9992	3	3	0	1	9992	9992	9992	2	1.25	0	0	9992	9992	9992	3	1	.556	1.25	9992	9992	9992	2.667	1.348	1	0	9992	9992	9992	.5	.5	1	1	9992	9992	9992	0	.667	.667	.25	9992	9992	9992	.167	.391
94575116	1992	1993	1994	1995	9992	9992	3	11	1	6	5	8	8	9992	9992	8	6	5	8	8	9992	9992	8	2	3	4	5	9992	9992	5	2	3	4	5	9992	9992	5	3	2	3	3	9992	9992	2.75	4	3	3	3.5	9992	9992	3.4	3.714	3.125	3.5	3.571	9992	9992	3.467	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94575130	1991	1992	1993	1994	9992	9992	4	12	1	4	5	6	0	9992	9992	6	4	0	0	0	9992	9992	4	3	4	5	5	9992	9992	5	3	4	5	5	9992	9992	5	1	0	0	9994	9992	9992	.333	2	2	2	1	9992	9992	1.8	2.111	2.364	1.889	2.375	9992	9992	2.189	0	1	1	9994	9992	9992	.667	0	0	0	0	9992	9992	0	0	.091	.111	0	9992	9992	.054
94575152	1992	1993	1994	1995	9992	9992	3	11	1	4	4	2	0	9992	9992	4	0	4	2	0	9992	9992	4	2	3	0	0	9992	9992	3	2	3	0	0	9992	9992	3	2	2.5	4	9994	9992	9992	2.833	1	2.5	9994	9994	9992	9992	1.75	2.214	2.857	3.5	2.9	9992	9992	2.813	.5	0	0	9994	9992	9992	.167	0	0	9994	9994	9992	9992	0	.071	0	0	0	9992	9992	.021
94575172	1991	1992	1993	1994	9992	9992	4	12	1	4	5	6	8	9992	9992	8	4	5	6	8	9992	9992	8	0	6	3	3	9992	9992	6	0	6	3	3	9992	9992	6	2.25	2	3	2	9992	9992	2.3	9994	1.667	3	2.667	9992	9992	2.286	2.8	2.2	2.933	2.786	9992	9992	2.678	0	0	0	0	9992	9992	0	9994	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94575194	1992	1993	1994	1995	9992	9992	3	11.1	1	4	5	6	8	9992	9992	8	4	5	6	0	9992	9992	6	0	3	4	0	9992	9992	4	0	3	4	0	9992	9992	4	3	2	3.333	0	9992	9992	2.5	9994	1.5	2.5	9994	9992	9992	2	2.667	2.231	2.538	1.727	9992	9992	2.306	0	0	0	1	9992	9992	.125	9994	0	0	9994	9992	9992	0	0	0	0	.091	9992	9992	.02
94575195	1992	1993	1994	1995	9992	9992	3	11	1	4	5	6	8	9992	9992	8	4	5	6	8	9992	9992	8	0	3	4	6	9992	9992	6	0	3	4	6	9992	9992	6	4	4	3	3	9992	9992	3.5	9994	3.5	4	3.5	9992	9992	3.667	3.75	3.769	3.833	3.182	9992	9992	3.646	0	0	0	0	9992	9992	0	9994	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94575211	1993	1994	1995	1996	9992	9992	2	10	1	6	5	8	9	9992	9992	9	6	5	8	9	9992	9992	9	3	4	6	5	9992	9992	6	3	4	6	5	9992	9992	6	3	4	3	4	9992	9992	3.5	3	3	3	3	9992	9992	3	3.571	3.875	3.75	3.8	9992	9992	3.758	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94575228	1994	1995	1996	1997	9992	9992	1	9	1	4	5	6	0	9992	9992	6	4	5	6	0	9992	9992	6	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	1	1.5	2	9994	9992	9992	1.625	1.5	2	1	9994	9992	9992	1.5	2.5	2.286	1.438	2.5	9992	9992	2.115	0	0	0	9994	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	.063	.125	9992	9992	.038
94575231	1991	1992	1993	1994	9992	9992	4	12	1	4	6	5	0	9992	9992	6	4	0	5	0	9992	9992	5	3	4	4	0	9992	9992	4	3	4	4	0	9992	9992	4	1	0	2.5	9994	9992	9992	1.5	1	3	3	9994	9992	9992	2.5	1.9	2.778	2.667	2.4	9992	9992	2.424	0	1	0	9994	9992	9992	.25	0	0	0	9994	9992	9992	0	0	.111	0	0	9992	9992	.03
94575247	1994	1995	1996	1997	9992	9992	1	9	1	5	6	8	0	9992	9992	8	5	6	8	0	9992	9992	8	2	3	5	0	9992	9992	5	2	3	5	0	9992	9992	5	3	3	3.25	9994	9992	9992	3.125	3	3	3	9994	9992	9992	3	3	3.429	3.4	3.5	9992	9992	3.314	0	0	0	9994	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
94575261	1994	1995	1996	1997	9992	9992	1	9	1	4	5	6	7	9992	9992	7	4	5	6	0	9992	9992	6	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	2	1	1	0	9992	9992	1	2	2	1	9994	9992	9992	1.667	2.375	2	2	2.071	9992	9992	2.121	0	0	0	1	9992	9992	.25	0	0	0	9994	9992	9992	0	0	0	0	.143	9992	9992	.034
94575263	1994	1995	1996	1997	9992	9992	1	9	1	4	5	6	0	9992	9992	6	4	5	6	0	9992	9992	6	2	3	4	6	9992	9992	6	2	3	4	6	9992	9992	6	2	2	1	9994	9992	9992	1.667	3	3	3	3	9992	9992	3	3	2.556	3.143	3.444	9992	9992	3.03	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94575278	1994	1995	1996	1997	9992	9992	1	9	1	5	4	6	8	9992	9992	8	5	4	6	8	9992	9992	8	6	4	4	4	9992	9992	6	6	4	0	4	9992	9992	6	1.667	2.333	2	1.5	9992	9992	1.9	1.667	2.5	3	2.5	9992	9992	2.3	2.067	2.333	2.5	2.467	9992	9992	2.339	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94575308	1994	1995	1996	1997	9992	9992	1	9	1	4	5	7	6	9992	9992	7	4	5	7	6	9992	9992	7	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	2	2	1	2	9992	9992	1.75	3	1	1	9994	9992	9992	1.667	2.75	2.125	2	2.714	9992	9992	2.364	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
94575320	1994	1995	1996	1997	9992	9992	1	9	1	3	4	5	6	9992	9992	6	3	4	5	6	9992	9992	6	2	3	0	4	9992	9992	4	2	3	0	4	9992	9992	4	1.5	2	1	1.5	9992	9992	1.5	1	2	9994	2	9992	9992	1.667	1.769	2.308	1.923	2.364	9992	9992	2.08	0	0	0	0	9992	9992	0	0	0	9994	0	9992	9992	0	0	0	0	0	9992	9992	0
94575387	1992	1993	1994	1995	9992	9992	3	11	1	3	4	4	5	9992	9992	5	3	0	4	5	9992	9992	5	0	3	5	0	9992	9992	5	0	3	5	0	9992	9992	5	2	0	1	1	9992	9992	1	9994	1	2	9994	9992	9992	1.5	1.917	1	1.571	1.8	9992	9992	1.587	0	1	0	0	9992	9992	.25	9994	0	0	9994	9992	9992	0	0	.2	0	0	9992	9992	.043
94575393	1993	1994	1995	1996	9992	9992	2	10.1	1	4	5	6	9	9992	9992	9	4	5	6	9	9992	9992	9	0	3	4	5	9992	9992	5	0	3	4	5	9992	9992	5	3	4	3	2	9992	9992	3	9994	4	4	4	9992	9992	4	3.667	4	3.5	3.25	9992	9992	3.623	0	0	0	0	9992	9992	0	9994	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94575425	1993	1994	1995	1996	9992	9992	2	10	1	3	4	5	6	9992	9992	6	3	4	5	6	9992	9992	6	2	3	4	5	9992	9992	5	2	3	4	5	9992	9992	5	1	1.5	1.5	1	9992	9992	1.25	1	1.5	1	2	9992	9992	1.375	1.692	1.667	2	2	9992	9992	1.833	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	.077	.067	0	.077	9992	9992	.056
94575463	1993	1994	1995	1996	9992	9992	2	10	1	4	5	7	9	9992	9992	9	4	5	7	9	9992	9992	9	2	3	4	6	9992	9992	6	2	3	4	6	9992	9992	6	4	4	4	3.5	9992	9992	3.8	3	3	4	4	9992	9992	3.6	2.875	2.5	3.625	3.429	9992	9992	3.097	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94575622	1994	1995	1996	1997	9992	9992	1	9	1	4	5	6	8	9992	9992	8	4	5	6	8	9992	9992	8	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	3.5	3	3	2	9992	9992	2.875	2	4	1	9994	9992	9992	2.333	3.438	3.667	3.077	3.417	9992	9992	3.411	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
94575838	1991	1992	1993	1994	9992	9992	4	12	1	4	5	6	8	9992	9992	8	4	5	6	8	9992	9992	8	3	4	5	6	9992	9992	6	3	4	5	6	9992	9992	6	3	3	4	2	9992	9992	3	3	3	3.5	3	9992	9992	3.2	3.111	3.364	3.556	3.222	9992	9992	3.316	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94575868	1992	1993	1994	1995	9992	9992	3	11	1	4	5	6	7	9992	9992	7	4	5	6	7	9992	9992	7	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	3	3	2	3	9992	9992	2.75	2	2	1	9994	9992	9992	1.667	2.375	2.5	2	2.5	9992	9992	2.345	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	.143	0	9992	9992	.034
94575872	1992	1993	1994	9992	9992	9992	3	12	0	6	9	9	9992	9992	9992	9	6	9	9	9992	9992	9992	9	6	0	3	9992	9992	9992	6	6	0	3	9992	9992	9992	6	3.75	3	2	9992	9992	9992	3.286	3	9994	3	9992	9992	9992	3	3.2	2.933	3.077	9992	9992	9992	3.07	0	0	0	9992	9992	9992	0	0	9994	0	9992	9992	9992	0	0	0	0	9992	9992	9992	0
94575876	1992	1993	1994	9992	9992	9992	3	12	0	6	9	9	9992	9992	9992	9	6	9	9	9992	9992	9992	9	6	6	6	9992	9992	9992	6	6	6	6	9992	9992	9992	6	3	3.333	3.667	9992	9992	9992	3.333	3.667	4	3.333	9992	9992	9992	3.7	3.267	3.5	3.438	9992	9992	9992	3.404	0	0	0	9992	9992	9992	0	0	0	0	9992	9992	9992	0	0	0	0	9992	9992	9992	0
94575920	1993	1994	1995	1996	9992	9992	2	10	1	3	4	2	1	9992	9992	4	3	4	2	1	9992	9992	4	2	3	3	0	9992	9992	3	0	3	3	0	9992	9992	3	2.333	1.5	3.333	4	9992	9992	2.455	0	3	3	9994	9992	9992	2	1.071	1.769	2.5	2.444	9992	9992	1.875	0	.25	0	0	9992	9992	.091	1	0	0	9994	9992	9992	.333	.286	.077	0	.111	9992	9992	.125
