AID	RRELNO	H3TR1	H3TR2	H3TR3	H3TR4	H3TR5	PAGE	H3TR6	H3TR7	H3TR8	H3TR9	H3TR10	H3TR11	H3TR12	H3TR13	H3TR14	SXORDER	CP
94710392	7	0	1	1	1	2	22	4	0	1	0	97	0	0	0	1	4	 
94710392	8	0	0	1	1	2	22	4	0	1	0	97	0	0	0	0	9	 
94710392	9	0	0	1	1	2	22	4	0	1	0	97	0	0	0	1	11	 
94710392	10	0	1	1	2	2	18	2	1	1	0	97	0	0	0	0	7	 
94710392	11	1	1	1	3	97	20	4	0	1	0	97	0	0	0	0	1	1
94710392	12	0	1	1	3	97	20	4	0	1	0	97	0	0	0	1	13	 
94710392	13	0	1	1	1	2	22	4	0	1	0	97	0	0	0	0	8	 
94710392	14	0	0	1	1	2	22	4	0	1	0	97	0	0	0	0	14	 
94710392	15	0	0	1	1	3	23	4	0	0	0	97	0	0	0	0	 	 
94710392	16	0	0	1	1	3	23	4	0	1	0	97	0	0	0	1	6	 
94710392	17	0	1	1	1	4	24	4	0	1	0	97	0	0	0	0	10	 
94710871	1	1	1	2	2	1	18	4	0	1	0	97	0	0	0	0	2	 
94710871	2	0	1	2	1	1	20	4	0	1	0	97	0	0	0	0	1	 
94710883	1	1	1	1	1	4	22	4	 	1	 	 	 	 	 	5	1	 
94710937	1	0	0	1	1	4	23	4	0	1	0	97	9	0	0	9	1	 
94710937	2	0	1	1	1	3	22	4	0	1	0	97	9	0	0	9	2	 
94710937	3	0	1	1	1	1	20	4	0	1	0	97	0	0	0	1	3	 
94710974	1	0	1	2	1	5	25	3	0	1	0	97	2	0	0	0	2	 
94710974	2	0	0	2	1	2	22	4	0	0	0	97	0	0	0	1	 	 
94710974	3	0	1	2	1	1	21	4	0	0	0	97	0	0	0	1	 	 
94710974	4	1	1	2	1	1	21	4	0	1	1	1	1	1	0	0	1	 
94710989	1	0	1	2	1	1	23	3	0	1	0	97	0	0	0	1	5	 
94710989	2	0	0	2	3	97	22	3	0	1	0	97	0	0	0	0	2	 
94710989	3	0	1	2	2	1	21	4	0	1	0	97	0	0	0	0	3	 
94710989	4	0	0	2	3	97	22	3	0	1	0	97	0	0	0	1	4	 
94710989	5	1	1	2	2	3	19	3	0	1	1	2	1	1	0	0	1	1
94710994	1	0	1	2	1	2	23	4	0	1	0	97	0	0	0	1	1	 
94710994	2	0	1	2	1	1	22	4	0	0	0	97	0	0	0	0	 	 
94710994	3	0	0	2	3	97	21	4	0	0	0	97	0	0	0	0	 	 
94710994	4	0	0	2	2	1	20	4	0	0	0	97	0	0	0	0	 	 
94710998	1	0	1	1	1	1	20	4	0	1	0	97	0	0	0	0	7	 
94710998	2	0	0	1	2	2	17	4	0	1	0	97	0	0	0	0	10	 
94710998	3	0	0	1	2	1	18	4	1	1	0	97	0	0	0	0	9	 
94710998	4	0	0	1	1	3	22	4	0	1	0	97	0	0	0	0	8	 
94710998	5	0	1	1	1	2	21	4	0	1	0	97	0	0	0	0	5	 
94710998	6	0	1	1	1	10	29	4	0	1	0	97	0	0	0	0	6	 
94710998	7	1	1	1	1	3	22	4	0	1	0	97	2	0	0	0	3	1
94710998	8	0	0	1	1	1	20	4	0	1	0	97	0	0	0	0	4	 
94710998	9	0	0	1	1	5	24	4	0	1	0	97	0	0	0	0	1	 
94710998	10	1	1	1	2	1	18	4	0	1	0	97	0	0	0	0	2	 
94710999	1	1	1	2	3	97	21	4	0	1	1	3	1	1	0	1	1	 
94710999	2	0	0	2	2	2	19	4	0	1	0	97	0	0	0	0	2	 
94711176	1	0	1	2	2	1	18	5	1	1	0	97	0	0	0	1	3	 
94711176	2	1	1	2	3	97	19	5	1	1	0	97	0	0	0	1	1	1
94711176	3	0	0	2	1	2	21	5	1	1	0	97	0	0	0	0	2	 
94711177	1	0	0	2	3	97	19	4	0	1	0	97	0	0	0	1	1	 
94711266	1	0	1	1	2	1	19	4	0	1	0	97	0	0	0	1	2	 
94711266	2	1	1	1	3	97	20	4	0	1	0	97	1	0	0	1	1	1
94711862	1	0	1	1	1	2	23	4	0	1	1	1	0	0	0	0	2	 
94711862	2	0	0	1	1	1	22	4	0	1	0	97	0	0	0	0	3	 
94711862	3	0	1	1	1	3	24	4	0	1	0	97	0	0	0	0	4	 
94711862	4	1	1	1	1	2	23	4	0	1	1	1	1	0	0	0	1	 
94711862	5	1	1	1	1	2	23	4	0	1	1	1	1	0	0	0	6	 
94711862	6	6	1	1	1	2	23	9	9	1	0	97	9	9	9	9	5	 
94711973	1	1	1	2	1	1	20	5	1	1	0	97	0	0	0	0	2	1
94711973	2	1	1	2	1	1	20	3	0	1	0	97	0	0	0	0	1	 
94711974	1	0	1	1	3	97	20	4	0	1	0	97	0	0	0	1	2	 
94711974	2	1	0	1	3	97	20	4	0	1	0	97	0	0	0	0	1	 
94712047	1	0	1	1	1	1	20	4	0	1	0	97	0	0	0	0	1	 
94712047	2	0	0	1	1	1	20	4	0	1	0	97	0	0	0	0	3	 
94712047	3	0	0	1	1	1	20	4	0	1	0	97	0	0	0	0	2	 
94712218	1	0	1	2	2	1	20	4	0	1	0	97	2	0	0	0	1	 
94712218	2	0	1	2	3	97	21	4	0	1	0	97	0	0	0	1	2	 
94712341	1	0	0	2	2	2	17	4	0	1	0	97	0	0	0	1	2	 
94712341	2	0	0	2	1	1	20	4	0	1	0	97	0	0	0	1	3	 
94712341	3	1	1	2	3	97	19	4	0	1	0	97	1	0	0	0	1	1
94712396	1	0	1	1	3	97	20	4	0	1	0	97	0	0	0	0	2	 
94712396	2	0	1	1	3	97	20	4	0	1	0	97	0	0	0	0	1	 
94712917	1	0	1	2	1	1	22	4	0	1	0	97	0	0	0	1	2	 
94712917	2	1	1	2	3	97	21	4	0	1	1	2	1	1	0	1	1	 
94712942	1	0	1	2	2	1	19	2	0	1	0	97	0	0	0	0	1	 
94712975	1	1	1	2	1	1	20	3	1	1	0	97	1	0	0	1	1	 
94712990	1	0	1	1	1	1	21	4	0	1	1	2	2	2	0	0	1	 
94712991	1	0	1	2	2	1	20	4	0	1	0	97	0	0	0	0	2	 
94712991	2	0	0	2	2	1	20	4	0	1	0	97	0	0	0	0	3	 
94712991	3	1	0	2	2	2	19	4	0	1	0	97	0	0	0	0	1	 
94712998	1	0	0	1	1	1	21	5	1	1	0	97	0	0	0	1	1	2
94712998	2	0	0	1	1	5	25	4	0	1	0	97	0	0	0	0	2	 
94712998	3	0	0	1	2	1	19	5	1	1	0	97	0	0	0	1	5	 
94712998	4	0	0	1	1	3	23	4	0	1	0	97	0	0	0	0	4	 
94712998	5	0	0	1	1	2	22	5	1	1	0	97	0	0	0	0	3	 
94713603	1	1	1	1	1	1	22	3	0	1	0	97	0	0	0	1	1	 
94713603	2	0	0	1	1	3	24	3	0	1	0	97	0	0	0	0	2	 
94713603	3	0	1	1	1	10	31	3	0	0	0	97	0	0	0	0	 	 
94713603	4	1	1	1	1	1	22	3	0	0	0	97	0	0	8	1	 	 
94714020	1	0	0	1	3	97	19	5	0	1	0	97	0	0	0	0	2	 
94714020	2	0	0	1	2	1	18	4	0	1	0	97	0	0	0	0	1	 
94714022	1	1	1	2	3	97	19	5	1	1	1	1	1	0	0	0	1	 
94714085	1	0	1	2	3	97	21	4	0	1	0	97	0	0	0	1	4	 
94714085	2	0	1	2	3	97	21	4	0	1	0	97	0	0	0	0	3	 
94714085	3	0	1	2	3	97	21	4	0	1	0	97	0	0	0	0	2	 
94714085	4	1	1	2	2	3	18	4	0	1	0	97	0	0	0	0	1	 
94714088	1	1	1	1	1	1	21	4	0	1	0	97	0	0	0	1	1	1
94714117	1	1	1	2	3	97	19	3	0	1	0	97	0	0	0	1	1	 
94714117	2	0	0	2	1	3	22	3	0	1	0	97	0	0	0	0	2	 
94714117	3	0	0	2	1	6	25	3	0	1	0	97	0	0	0	0	3	 
94714180	1	0	1	2	2	1	20	4	0	1	0	97	0	0	0	1	3	 
94714180	2	0	1	2	2	1	20	4	0	1	0	97	0	0	0	1	5	 
94714180	3	0	1	2	2	3	18	4	0	1	0	97	0	0	0	0	4	 
94714180	4	1	1	2	2	1	20	2	0	1	0	97	0	0	0	0	1	1
94714180	5	0	0	2	3	97	21	4	0	1	0	97	0	0	0	0	2	 
94714180	6	0	0	2	3	97	21	4	0	0	0	97	0	0	0	1	 	 
94714180	7	0	0	2	3	97	21	4	0	0	0	97	0	0	0	1	 	 
94714231	1	1	1	2	2	1	19	3	0	1	1	1	1	0	0	0	1	 
94714231	2	0	1	2	1	1	21	3	0	1	1	1	2	0	0	1	2	 
94714242	1	0	1	2	3	97	19	4	0	0	0	97	0	0	0	1	 	 
94714245	1	0	1	1	2	1	18	4	0	0	0	97	0	0	0	1	 	 
94714310	1	0	1	2	3	97	22	3	1	0	0	97	0	0	0	1	 	 
94714310	2	0	0	2	3	97	22	3	0	0	0	97	0	0	0	1	 	 
94714394	1	1	1	1	3	97	20	4	0	1	1	1	1	0	0	1	1	1
94714681	1	0	1	2	1	1	21	4	0	1	0	97	0	0	0	1	2	 
94714681	2	1	1	2	2	1	19	4	0	1	0	97	1	0	0	1	1	1
94714934	1	0	0	2	1	2	21	4	0	1	0	97	0	0	0	0	10	 
94714934	2	0	0	2	1	1	20	4	0	1	0	97	0	0	0	0	9	 
94714934	3	0	1	2	3	97	19	4	0	1	0	97	0	0	0	0	8	 
94714934	4	0	1	2	2	2	17	4	0	1	0	97	0	0	0	1	6	 
94714934	5	0	0	2	2	3	16	4	0	1	0	97	0	0	0	1	1	 
94714934	6	0	1	2	3	97	19	3	0	1	0	97	0	0	0	1	5	 
94714934	7	0	1	2	2	3	16	4	0	1	0	97	0	0	0	1	4	 
94714934	8	0	1	2	2	4	15	4	0	1	0	97	0	0	0	1	3	 
94714934	9	0	0	2	2	1	18	4	0	1	0	97	0	0	0	0	2	 
94714934	10	0	0	2	1	4	23	4	0	1	0	97	0	0	0	0	7	 
94714934	11	0	1	2	3	97	19	2	0	0	0	97	0	0	0	1	 	2
94715025	1	0	1	1	3	97	20	3	0	1	0	97	0	0	0	1	2	 
94715025	2	1	1	1	1	2	22	3	0	1	1	1	0	0	0	1	1	1
94715025	3	0	0	1	3	97	20	3	0	0	0	97	0	0	0	0	 	 
94715123	1	0	1	1	1	1	22	3	0	1	1	2	2	0	0	0	1	 
94715254	1	0	1	2	3	97	19	4	0	1	0	97	0	0	0	0	2	 
94715254	2	1	1	2	3	97	19	4	0	1	0	97	0	0	0	0	1	 
94715257	1	0	9	1	1	1	19	3	0	1	0	97	0	0	0	1	1	 
94715393	1	0	1	1	1	1	21	4	0	1	0	97	0	0	0	1	3	 
94715393	2	0	1	1	1	3	23	4	0	1	0	97	0	0	0	0	2	 
94715393	3	1	0	1	1	3	23	4	0	1	0	97	0	0	0	0	4	 
94715393	4	0	0	1	1	3	23	4	0	1	0	97	0	0	0	0	1	 
94715393	5	0	0	1	1	2	22	5	0	1	0	97	0	0	0	0	5	 
94715922	1	1	1	2	1	1	21	3	0	1	0	97	0	0	0	0	1	1
94715980	1	0	1	1	1	1	20	4	0	1	0	97	0	0	0	1	1	 
94715982	1	0	1	1	1	1	20	4	0	1	1	1	0	0	0	0	5	 
94715982	2	0	0	1	1	4	23	4	0	1	0	97	0	0	0	0	2	 
94715982	3	0	1	1	2	2	17	4	0	1	0	97	0	0	0	1	4	 
94715982	4	1	1	1	1	2	21	4	0	1	1	2	2	0	0	0	1	 
94715982	5	0	1	1	1	6	25	4	0	1	0	97	0	0	0	0	3	 
94715987	1	1	1	1	1	2	21	4	0	1	0	97	0	0	0	1	1	1
94715994	1	0	0	1	1	1	22	4	1	0	0	97	0	0	0	0	 	 
94715994	2	0	1	1	1	3	24	4	1	0	1	1	2	0	0	0	 	 
94715994	3	1	1	1	1	1	22	4	1	1	1	2	2	0	0	0	1	1
94715994	4	1	0	1	1	1	22	4	1	1	0	97	0	0	0	1	2	 
94715994	5	0	1	1	3	97	21	4	1	1	0	97	0	0	0	1	3	 
94716011	1	1	1	1	1	2	22	1	0	1	0	97	0	0	0	1	1	1
94716011	2	0	1	1	2	2	18	4	0	1	0	97	0	0	0	0	2	 
94716095	1	1	1	1	3	97	21	3	0	1	1	2	1	0	0	1	1	 
94716153	1	1	1	1	2	1	19	3	0	1	1	1	2	0	0	1	1	1
94716153	2	0	0	1	1	1	21	3	0	1	1	1	0	0	0	0	2	 
94716192	1	0	1	1	1	2	22	3	0	1	0	97	0	0	0	0	5	 
94716192	2	0	0	1	1	4	24	3	0	1	0	97	0	0	0	8	3	 
94716192	3	0	0	1	1	1	21	3	0	1	0	97	0	0	0	0	4	 
94716192	4	1	1	2	1	3	23	5	0	1	0	97	0	0	0	0	1	 
94716192	5	1	1	1	1	2	22	3	0	1	0	97	0	0	0	0	2	1
94716217	1	1	1	1	1	9	28	4	0	1	0	97	2	0	0	0	1	1
94716257	1	0	1	2	3	97	21	4	1	1	1	1	2	0	0	0	2	 
94716257	2	1	1	2	3	97	21	5	1	1	0	97	1	0	0	0	1	1
94716265	1	0	1	2	2	1	18	4	0	1	0	97	0	0	0	1	3	 
94716265	2	0	1	2	2	2	17	4	0	1	0	97	0	0	0	1	2	 
94716265	3	0	1	2	3	97	19	4	0	1	0	97	0	0	0	1	1	 
94716281	1	0	1	2	2	1	19	1	0	1	1	1	0	0	0	1	2	 
94716281	2	1	0	2	2	2	18	1	0	1	0	97	0	0	0	0	1	 
94716281	3	1	0	2	3	97	20	4	0	1	0	97	0	0	0	0	3	 
94716281	4	0	0	2	3	97	20	4	0	1	0	97	0	0	0	1	4	 
94716281	5	0	0	2	2	1	19	4	0	1	0	97	0	0	0	0	5	 
94716290	1	0	0	2	1	2	22	1	0	0	0	97	9	0	0	0	 	 
94716290	2	0	8	2	3	97	20	5	8	1	0	97	0	0	0	1	2	 
94716290	3	0	1	2	3	97	20	3	0	1	0	97	0	0	0	0	3	 
94716290	4	0	0	2	1	1	21	1	0	1	1	97	0	0	0	0	1	 
94716290	5	8	8	2	3	97	20	3	0	0	0	97	0	0	0	0	 	 
94716290	6	0	0	2	3	97	20	3	0	0	0	97	0	0	0	0	 	 
94716290	7	0	0	2	3	97	20	4	0	0	0	97	0	0	0	8	 	 
94716290	8	0	0	2	3	97	20	3	0	0	0	97	0	0	0	0	 	 
94716290	9	0	0	2	3	97	20	3	0	0	0	97	0	0	0	0	 	 
94716293	1	0	1	2	3	97	21	3	0	1	0	97	6	6	0	1	10	 
94716293	2	0	0	2	3	97	21	3	0	1	0	97	9	9	0	0	4	 
94716293	3	0	0	2	3	97	21	3	0	1	0	97	9	9	0	0	5	 
94716293	4	1	1	2	1	23	44	3	0	1	0	97	9	9	0	0	2	 
94716293	5	0	0	2	3	97	21	5	1	1	0	97	9	9	0	1	7	 
94716293	6	0	0	2	3	97	21	3	0	1	0	97	9	9	0	1	6	 
94716293	7	0	0	2	3	97	21	3	0	1	0	97	9	9	0	0	8	 
94716293	8	0	0	2	3	97	21	3	0	1	0	97	9	9	0	0	3	 
94716293	9	0	0	2	3	97	21	3	0	1	0	97	9	9	0	1	9	 
94716293	10	1	1	2	2	2	19	1	0	1	0	97	9	9	0	1	1	 
94716315	1	0	1	1	3	97	20	4	0	0	0	97	0	0	0	1	 	 
94716315	2	0	1	1	1	1	21	4	0	1	0	97	0	0	0	1	2	 
94716315	3	0	1	1	3	97	20	4	0	0	0	97	0	0	0	0	 	 
94716315	4	1	1	1	2	1	19	4	0	1	0	97	0	0	0	0	1	 
94716358	1	1	1	2	1	1	21	2	0	1	0	97	2	0	0	1	1	1
94716358	2	0	0	2	3	97	20	4	0	1	0	97	2	0	0	0	2	 
94716627	1	0	1	2	3	97	19	4	0	0	0	97	0	0	0	0	 	 
94716627	2	0	0	2	2	1	18	5	1	0	0	97	0	0	0	0	 	 
94716627	3	1	1	2	1	3	22	4	0	1	0	97	0	0	0	0	1	 
94716976	1	0	1	1	1	1	21	1	0	1	0	97	0	0	0	1	7	 
94716976	2	0	0	1	3	97	20	4	1	1	0	97	0	0	0	0	6	 
94716976	3	0	0	1	2	2	18	4	0	1	0	97	0	0	0	0	5	 
94716976	4	0	0	1	1	1	21	4	0	1	0	97	0	0	0	0	4	 
94716976	5	0	0	1	1	2	22	4	0	1	0	97	0	0	0	0	3	 
94716976	6	0	0	1	1	1	21	4	0	1	0	97	0	0	0	0	2	 
94716976	7	1	1	1	3	97	20	5	1	1	1	1	0	0	0	0	1	1
94716987	1	0	1	1	1	1	21	4	0	1	1	1	2	2	0	0	2	 
94716987	2	1	1	1	2	1	19	4	0	1	0	97	1	0	0	0	1	 
94717262	1	1	1	2	3	97	22	3	0	1	0	97	1	0	0	1	1	 
94717262	2	0	0	2	2	3	19	3	0	1	0	97	0	0	0	1	2	 
94717262	3	0	0	2	2	1	21	3	0	1	0	97	0	0	0	1	3	 
94717461	1	0	1	2	2	3	18	4	0	1	0	97	2	0	0	1	6	 
94717461	2	0	0	2	1	1	22	4	0	1	0	97	0	0	0	0	5	 
94717461	3	0	0	2	1	6	27	4	0	1	0	97	0	0	0	0	4	 
94717461	4	0	1	2	1	1	22	4	0	1	0	97	2	0	0	0	3	 
94717461	5	0	1	2	2	6	15	4	0	1	0	97	0	0	0	0	2	 
94717461	6	0	1	2	2	5	16	1	0	1	0	97	2	0	0	0	1	 
94718027	1	0	1	1	1	4	23	4	0	1	0	97	2	0	0	0	6	 
94718027	2	0	1	1	1	3	22	4	0	1	0	97	0	0	0	0	4	 
94718027	3	0	1	1	1	2	21	4	0	1	0	97	2	0	0	0	3	 
94718027	4	0	1	1	1	3	22	4	0	1	0	97	2	0	0	1	2	 
94718027	5	0	0	1	1	4	23	5	0	1	0	97	0	0	0	0	1	 
94718027	6	0	1	1	1	4	23	4	0	1	1	1	0	0	0	1	5	 
94718105	1	0	1	1	1	1	20	3	0	1	0	97	0	0	0	0	2	 
94718105	2	0	1	1	1	3	22	3	0	1	0	97	0	0	0	1	3	 
94718105	3	1	1	1	1	1	20	3	0	1	1	1	1	0	0	0	1	1
94718125	1	0	0	1	1	1	21	4	0	1	0	97	0	0	0	1	6	 
94718125	2	0	0	1	3	97	20	2	0	1	0	97	0	0	0	0	5	 
94718125	3	0	1	1	1	2	22	4	0	1	0	97	0	0	0	1	4	 
94718125	4	0	0	1	1	1	21	4	0	1	0	97	0	0	0	0	3	 
94718125	5	1	1	1	1	1	21	4	0	1	0	97	0	0	0	0	2	 
94718125	6	0	0	1	2	1	19	4	0	1	0	97	0	0	0	0	1	 
94718180	1	0	1	1	2	1	20	3	0	1	0	97	0	0	0	0	1	 
94718249	1	0	1	2	1	1	21	4	0	1	0	97	0	0	0	1	1	 
94718249	2	0	0	2	3	97	20	4	0	0	0	97	0	0	0	0	 	 
94718249	3	0	0	2	3	97	20	4	0	1	0	97	0	0	0	8	3	 
94718249	4	0	1	2	2	1	19	4	0	0	0	97	0	0	0	1	 	 
94718249	5	0	0	2	3	97	20	4	0	0	0	97	0	0	0	0	 	 
94718249	6	0	0	2	1	1	21	4	0	1	0	97	0	0	0	0	2	 
94718249	7	0	0	2	2	1	19	4	0	0	0	97	0	0	0	1	 	 
94718273	1	1	1	1	1	2	22	4	0	1	0	97	1	1	0	1	1	 
94718277	1	1	1	2	2	1	19	4	0	0	0	97	0	0	0	1	 	1
94718284	1	1	1	1	1	2	23	3	0	1	0	97	0	0	0	0	2	 
94718284	2	0	1	1	1	2	23	3	0	1	1	1	2	0	0	1	1	 
94718329	1	1	1	1	1	2	23	4	0	1	0	97	1	1	0	1	1	 
94718342	1	0	0	2	1	1	20	1	0	0	0	97	0	0	0	1	 	 
94718342	2	0	0	2	2	2	17	1	0	0	0	97	0	0	0	1	 	 
94718342	3	0	1	2	2	2	17	1	0	0	0	97	0	0	0	1	 	 
94718687	1	1	1	1	1	6	26	3	0	1	1	1	2	0	0	0	1	 
94718687	2	1	1	1	1	4	24	3	0	1	0	97	2	0	0	0	2	 
94718687	3	1	1	1	1	7	27	2	0	1	1	1	2	0	0	0	3	 
94718888	1	1	1	1	1	1	20	3	0	1	0	97	1	0	0	0	1	 
94718944	1	0	0	1	1	1	20	4	0	1	0	97	0	0	0	1	2	 
94718944	2	1	1	1	1	4	23	4	0	1	0	97	0	0	0	0	1	 
94718971	1	0	0	2	3	97	20	4	0	0	0	97	0	0	0	1	 	 
94718971	2	0	1	2	2	1	19	4	0	1	0	97	0	0	0	0	2	 
94718971	3	0	1	2	2	1	19	4	0	0	0	97	0	0	0	1	 	 
94718971	4	0	1	2	1	4	24	4	0	0	0	97	0	0	0	0	 	 
94718971	5	0	0	2	3	97	20	4	0	0	0	97	0	0	0	1	 	 
94718971	6	1	1	2	1	7	27	4	0	1	0	97	1	0	0	0	1	 
94718998	1	0	0	1	1	2	21	4	0	0	0	97	0	0	0	1	 	 
94719270	1	0	6	1	1	11	31	4	0	1	0	97	2	0	0	0	2	 
94719270	2	1	1	1	1	3	23	5	1	1	1	1	0	0	0	0	1	1
94719279	1	1	1	1	1	2	22	2	0	1	0	97	0	0	0	0	1	1
94719932	1	0	1	2	2	1	19	3	0	1	0	97	0	0	0	1	2	 
94719932	2	1	1	2	2	1	19	3	0	1	0	97	0	0	0	0	1	 
94719933	1	1	1	1	1	1	21	3	0	1	1	1	2	0	0	0	1	1
94719933	2	0	1	1	1	1	21	3	0	1	0	97	0	0	0	1	6	 
94719933	3	0	1	1	1	1	21	3	0	1	0	97	0	0	0	1	3	 
94719933	4	1	1	1	1	1	21	3	0	1	0	97	0	0	0	0	2	 
94719933	5	0	1	1	1	9	29	3	0	1	0	97	0	0	0	0	4	 
94719933	6	0	1	1	3	97	20	3	0	0	0	97	0	0	0	1	 	 
94719933	7	0	1	1	1	3	23	3	0	0	0	97	0	0	0	0	 	 
94719933	8	0	1	1	2	1	19	3	0	0	0	97	0	0	0	1	 	 
94719933	9	0	1	1	2	1	19	3	0	1	0	97	0	0	0	1	5	 
94719933	10	0	1	1	1	4	24	3	0	0	0	97	0	0	0	1	 	 
94719934	1	0	1	1	3	97	22	3	0	1	0	97	0	0	0	0	1	 
94719934	2	0	1	1	1	2	24	3	0	1	0	97	0	0	0	0	2	 
94719935	1	0	1	2	2	1	19	3	0	1	0	97	0	0	0	1	1	 
94719935	2	0	1	2	2	1	19	3	0	1	0	97	0	0	0	0	3	 
94719935	3	0	1	2	2	1	19	3	0	1	0	97	0	0	0	0	4	 
94719935	4	0	1	2	2	2	18	3	0	1	0	97	0	0	0	0	5	 
94719935	5	0	1	2	1	1	21	3	0	1	0	97	0	0	0	0	2	 
94719936	1	1	1	1	1	12	31	3	0	1	0	97	0	0	0	0	1	 
94719936	2	0	1	1	1	1	20	5	0	1	0	97	0	0	0	0	2	 
94719936	3	0	1	1	1	1	20	3	0	1	1	1	0	0	0	1	3	 
94719978	1	0	1	1	1	5	26	4	0	1	0	97	2	0	0	0	5	 
94719978	2	1	0	1	1	5	26	3	0	1	0	97	0	0	0	0	1	 
94719978	3	1	0	1	1	8	29	3	0	1	0	97	0	0	0	0	2	 
94719978	4	0	0	1	1	6	27	4	1	1	0	97	0	0	0	0	4	 
94719978	5	0	0	1	1	9	30	4	0	1	0	97	0	0	0	0	3	 
95316851	1	0	1	1	3	97	19	4	1	1	0	97	0	0	0	0	1	 
95374971	1	0	1	1	1	2	21	4	0	1	0	97	0	0	0	1	6	 
95374971	2	0	0	1	1	1	20	4	0	1	0	97	0	0	0	1	5	 
95374971	3	0	0	1	1	1	20	4	0	1	0	97	0	0	0	1	4	 
95374971	4	0	0	1	1	1	20	4	0	0	0	97	0	0	0	1	 	 
95374971	5	0	1	1	1	1	20	4	0	0	0	97	0	0	0	1	 	 
95374971	6	0	0	1	3	97	19	5	0	1	0	97	0	0	0	0	3	 
95374971	7	1	1	1	1	1	20	4	0	1	0	97	2	0	0	0	1	1
95374971	8	0	0	1	3	97	19	4	0	1	0	97	0	0	0	0	2	 
95374972	1	0	1	2	3	97	20	4	0	1	0	97	0	0	0	1	3	 
95374972	2	0	1	2	2	1	19	4	0	1	0	97	0	0	0	1	2	 
95374972	3	0	1	2	2	2	18	4	0	1	0	97	0	0	0	1	1	 
95374973	1	1	1	2	3	97	20	4	0	1	0	97	0	0	0	0	1	1
95374975	1	0	1	1	1	5	25	4	0	1	0	97	0	0	0	0	5	 
95374975	2	0	0	1	1	1	21	4	0	1	0	97	0	0	0	1	4	 
95374975	3	0	1	1	3	97	20	4	0	1	0	97	0	0	0	0	3	 
95374975	4	0	1	1	1	2	22	4	0	0	0	97	0	0	0	0	 	 
95374975	5	0	1	1	2	2	18	4	0	1	0	97	0	0	0	0	2	 
95374975	6	0	0	1	3	97	20	4	0	0	0	97	0	0	0	0	 	 
95374975	7	1	1	1	1	1	21	4	0	1	0	97	0	0	0	0	1	1
95500036	1	0	1	2	2	1	22	4	0	0	0	97	0	0	0	1	 	 
95500036	2	0	1	2	3	97	23	4	0	0	0	97	0	0	0	1	 	 
95500235	1	0	1	1	1	5	28	4	0	1	0	97	0	0	0	0	2	 
95500235	2	0	0	1	1	5	28	4	0	1	0	97	0	0	0	0	1	 
95500280	1	1	1	2	3	97	24	4	 	1	 	 	2	 	 	5	1	 
95500280	2	 	 	2	3	97	24	4	 	 	 	 	 	 	 	5	 	 
95500280	3	 	 	2	2	2	22	4	 	 	 	 	 	 	 	5	 	 
95500332	1	0	1	1	3	97	23	4	0	0	0	97	0	0	0	0	 	 
95500332	2	0	1	1	3	97	23	4	0	0	0	97	0	0	0	0	 	 
95500332	3	1	1	1	1	2	25	4	0	1	0	97	1	1	0	0	1	 
95500377	1	1	8	2	2	2	20	5	1	1	0	97	2	0	0	8	1	 
95500710	1	0	1	1	1	9	31	5	1	1	1	2	2	1	0	0	1	 
95500815	1	0	1	1	1	9	30	2	1	1	1	1	2	1	0	0	1	 
95501960	1	0	1	1	1	2	24	4	0	1	1	4	2	0	0	0	2	 
95501960	2	1	1	1	2	3	19	4	0	1	0	97	0	0	0	0	1	1
95504188	1	1	1	2	1	1	23	4	0	1	0	97	1	0	0	0	1	 
95504484	1	0	1	2	2	1	22	4	0	1	0	97	2	0	0	0	3	 
95504484	2	0	1	2	2	2	21	4	0	1	0	97	2	0	0	0	2	 
95504484	3	1	1	2	2	2	21	4	0	1	0	97	1	0	0	0	1	1
95504487	1	0	1	2	1	1	23	4	0	1	0	97	0	0	0	0	2	 
95504487	2	0	0	2	2	2	20	4	0	0	0	97	0	0	0	1	 	 
95504487	3	1	1	2	2	1	21	4	0	1	0	97	0	0	0	0	1	 
95504620	1	0	1	1	1	2	24	4	0	1	0	97	0	0	0	0	8	 
95504620	2	0	0	1	1	3	25	4	0	1	0	97	0	0	0	0	7	 
95504620	3	0	0	1	1	2	24	4	0	1	0	97	0	0	0	0	6	 
95504620	4	0	0	1	1	1	23	4	0	1	0	97	0	0	0	0	5	 
95504620	5	0	1	1	1	3	25	4	0	1	0	97	0	0	0	0	4	 
95504620	6	0	0	1	3	97	22	4	0	1	0	97	0	0	0	1	3	 
95504620	7	0	0	1	3	97	22	4	0	1	0	97	0	0	0	1	2	 
95504620	8	0	0	1	3	97	22	4	0	1	0	97	0	0	0	0	1	 
95504707	1	1	1	1	1	2	24	3	0	1	0	97	0	0	0	0	1	1
95504709	1	0	1	2	1	1	24	3	0	1	0	97	0	0	0	0	7	 
95504709	2	0	1	2	1	2	25	3	0	1	0	97	0	0	0	0	6	 
95504709	3	1	1	2	2	1	22	3	0	1	0	97	0	0	0	0	1	 
95504709	4	0	0	2	3	97	23	3	0	1	0	97	0	0	0	0	5	 
95504709	5	0	0	2	3	97	23	3	0	1	0	97	0	0	0	0	4	 
95504709	6	0	0	2	3	97	23	3	0	1	0	97	0	0	0	0	3	 
95504709	7	0	0	2	3	97	23	3	0	0	0	97	0	0	0	0	 	 
