AID	CLUSTER2	GSW5	GSW12345	GSW1345	GSW145
90718306	256	275.5074462891	560.91973877	458.481262207	351.272827149
90718311	255	561.2120361329	419.180664063	715.684020997	419.631958008
90718394	258	1043.146484375	 	1256.661621094	1125.978881836
90718398	258	956.594909668	1386.3984375	1164.759887696	1038.695434572
90718822	251	1931.3186035157	 	 	2211.009033204
90718921	251	4842.7729492188	 	 	 
90718981	253	552.7235107422	365.576660157	409.33883667	384.515838623
90718989	253	763.4024047852	1166.595581055	1122.771118165	931.593994141
90719930	207	157.8303375245	290.52432251	234.964141846	203.782806397
90719937	207	256.8869628907	542.537597657	437.605010987	351.467346192
90719939	207	428.3524475098	 	609.191772461	534.965148926
91316152	472	728.9544067383	 	 	 
91374970	470	571.3357543946	782.262695313	621.020751954	601.364624024
91374975	470	300.4928283693	427.233917237	393.398254395	430.581726074
91500014	145	443.2968139649	589.729003907	511.042144776	576.818969727
91500119	145	2075.7758789063	 	 	 
91500186	143	54.7864112854	 	95.122154236	82.53868866
91500226	141	213.1480712891	 	230.684310913	198.927978516
91500238	147	535.427734375	 	1354.492309571	1259.966430665
91500373	150	312.8438110352	1639.703735352	1377.651855469	1030.580200197
91500833	147	893.6605834961	1177.009643555	971.111328125	930.954528809
91500870	150	1079.3741455079	 	 	1211.887817383
91500977	150	564.8770751954	1586.627563477	1671.76525879	1778.026489258
91500984	143	798.001525879	 	 	 
91504088	163	816.0983276368	2756.0390625	1922.071655274	1559.436767579
91504104	166	969.6069335938	1001.968933106	1084.678710938	966.351135254
91504224	161	563.0206298829	1278.024536133	1467.052856446	1025.728637697
91504291	168	2148.0510253907	 	 	1318.272460938
91504485	163	821.0396118165	976.035949708	1135.337036133	924.932250977
91504629	161	3374.6237792969	 	 	 
91504702	166	56.609325409	94.081260681	62.131320953	57.267154694
91504703	166	61.9432983399	 	 	102.63017273
91506123	171	1317.2940673829	 	 	 
91506146	179	393.24017334	407.996643067	415.395141602	411.289093018
91506147	179	357.0813293458	375.493011475	434.091583252	372.21963501
91506304	176	353.7075805665	 	548.15802002	451.13256836
91506305	176	373.7644958497	1118.307861329	810.635864258	699.214660645
91506330	177	207.0027008057	409.859161377	564.289245606	285.103973389
91506392	178	28.5807170868	61.110450745	32.676849365	28.919158936
91506443	179	269.0159606934	 	313.859558106	269.843933106
91506487	173	741.025756836	879.015991211	722.81427002	634.507019043
91506727	171	538.0001220704	 	769.487976075	583.352661133
91506935	177	364.7441711426	3204.145751954	1151.508789063	1032.432983399
91506946	179	154.4699096681	 	216.373428345	160.184066773
91506955	172	439.7634887696	 	1139.797851563	762.610656739
91506993	178	48.4445877075	69.220306397	60.004055023	44.852287293
91507010	195	1525.3068847657	 	2257.788574219	1837.114624024
91507116	195	1069.5910644532	2270.735595704	2148.292480469	1544.805786133
91507316	195	912.6101684571	1473.790161133	1474.008300782	1294.806396485
91507851	192	549.8805541993	 	1066.283447266	830.649963379
91507919	195	869.030822754	 	 	984.715087891
91508025	151	1220.8863525391	2086.04272461	1443.769775391	2151.889892579
91508026	151	841.9498291016	3887.092773438	1416.473022461	987.726806641
91508122	151	24.5768985748	 	 	23.692220688
91508123	151	844.3353271485	884.368652344	1108.770751954	850.012268067
91508169	154	380.9363403321	720.315307618	536.605834961	515.665405274
91508387	153	594.1709594727	2428.471679688	1036.776245118	932.66571045
91508439	157	938.3959960938	1508.014648438	1102.62890625	873.112182618
91508766	154	394.319885254	585.134094239	475.497375489	411.37097168
91508836	157	581.8024291993	1141.161743165	823.205139161	672.276550293
91508873	160	1983.1906738282	2406.297607422	2171.996337892	2239.67944336
91508944	159	1695.1772460938	 	 	 
91508948	159	58.9293594361	92.009414673	83.754814148	61.804519653
91540058	142	381.0830078125	473.217163086	562.513305665	431.307098389
91540130	147	696.2060546875	 	 	932.010681153
91540453	142	353.3694763184	 	726.574401856	737.336791993
91543707	186	1212.9157714844	4247.384277344	1578.077026368	1394.2265625
91544201	166	76.9134902955	 	89.348266602	87.902687073
91544204	166	176.3392333985	 	 	 
91546074	180	666.1789550782	1076.748657227	875.569641114	814.021667481
91546924	171	395.8410644532	 	 	545.210144043
91570095	148	438.9125671387	806.327941895	583.182739258	509.501922608
91570110	145	520.4465332032	 	990.340209961	924.443237305
91570129	141	966.5378417969	 	 	 
91570181	143	381.7084960938	 	 	588.39251709
91570210	145	504.802734375	1364.932739258	942.940185547	970.139160157
91570291	148	845.4969482422	1575.138305665	1174.444702149	930.86682129
91570395	148	1554.7727050782	 	 	977.460876465
91570412	145	908.9031372071	 	 	 
91570425	141	533.5102539063	 	665.933837891	632.37097168
91570428	141	470.1375427247	 	 	533.786560059
91570497	148	1070.762084961	 	1537.738525391	1314.669311524
91570524	141	424.1032104493	3331.856689454	928.913146973	985.673217774
91570525	141	441.2311096192	817.334289551	608.220764161	533.779479981
91570593	148	257.7334594727	 	 	191.892211914
91570596	148	1731.8043212891	 	 	 
91570597	148	824.0181274415	1364.407836915	1050.086425783	732.540466309
91570614	145	496.5190429688	1509.276123047	1053.319702149	927.888183594
91570621	141	242.9951171875	330.190063477	251.359283447	262.796508789
91570684	143	2133.064453125	 	 	 
91570692	148	647.4071044922	1469.16015625	1168.033813477	887.181152344
91570729	141	756.5491333008	 	 	 
91570789	143	300.6429748536	 	 	 
91570823	141	355.2708129883	667.805786133	445.542327881	439.187408448
91570829	141	477.4825134278	1333.706176758	866.703369141	830.400512696
91570928	141	493.586517334	1185.967285157	1386.806396485	971.070434571
91570993	148	417.1185913086	2223.143554688	935.291137696	627.217346192
91570997	148	396.4806823731	670.87866211	501.589996338	457.096374512
91571013	135	1428.2784423829	 	 	598.302368165
91571014	135	1302.7260742188	1643.690307618	1709.3515625	1212.365966797
91571074	140	284.803314209	 	 	351.1355896
91571116	135	954.5408935547	1459.445556641	1220.217895508	1115.563720704
91571155	132	1690.5020751954	 	2853.868408204	2303.568603516
91571214	135	474.7831726075	2489.756103516	825.645935059	713.231933594
91571218	135	404.3192443848	699.997253418	757.571411133	495.354644776
91571310	135	252.9489746094	252.889678955	267.142364502	271.065612793
91571467	134	1597.0734863282	 	2461.053955079	2107.590820314
91571505	136	908.9666748047	 	 	702.728149415
91571560	134	978.8337402344	1397.269653321	982.907653809	958.654052735
91571601	136	240.0375976563	174.326782227	171.124298096	143.372589111
91571605	136	535.7247314454	 	1310.902832032	988.499023438
91571610	135	384.7920837403	2120.170166017	742.139770508	593.257385254
91571677	140	335.349609375	 	1054.327148438	782.659057618
91571703	136	503.2825012208	 	 	623.377380372
91571756	132	671.4182739258	 	 	818.94897461
91571812	135	415.6829528809	463.311401367	447.629608155	403.595703125
91571817	135	261.4373779297	285.328796387	326.550292969	299.542236328
91571857	132	629.625	 	 	734.229064942
91571876	140	90.6356277466	 	327.457824707	191.142318726
91572001	116	907.0450439454	 	1309.482543946	922.512023926
91572040	119	723.4248657227	3231.662597657	1225.349243165	861.914123536
91572063	114	457.1864624024	651.531555176	569.182800293	502.722900391
91572122	111	577.9545288086	 	477.979248047	473.760131836
91572145	119	253.1446228028	 	415.920318604	332.523376465
91572185	113	400.5055541993	 	 	453.690307617
91572190	118	798.2827148438	1339.947265625	917.309326172	794.066223145
91572204	116	2288.7607421875	 	2106.614013672	1565.198608399
91572214	115	468.7967834473	748.74005127	886.121398926	575.935974122
91572221	111	286.686126709	 	369.283325196	324.399536133
91572229	111	1129.9937744141	 	 	 
91572283	113	434.1935729981	 	 	231.083312988
91572288	113	77.2184295655	293.448394776	95.985313416	79.236671448
91572289	113	85.5515213013	 	 	79.858818054
91572292	118	250.0635681153	 	 	 
91572321	111	553.3038330079	565.649536133	750.245239258	701.571655274
91572346	119	628.0478515625	842.897216797	646.530395508	656.058715821
91572369	114	275.0246276856	371.37765503	382.307128907	322.730377198
91572373	120	637.9435424805	 	434.12374878	576.944702149
91572381	113	41.8481826782	66.307281494	38.116054535	39.035205841
91572385	113	355.7557373047	456.193328858	404.124725342	385.392822266
91572387	113	407.9513854981	782.002685547	539.404174805	510.941802979
91572396	118	377.5991210938	991.289978028	804.139221192	827.939575196
91572442	119	1872.2905273438	1381.366699219	1228.843872071	885.303527833
91572462	114	900.5634155274	1853.313598633	1112.726806641	1115.4609375
91572471	120	540.161315918	1405.789184571	1052.870239259	985.10321045
91572841	119	778.4348144532	 	 	 
91572964	114	866.1829223633	1621.458618165	1189.778198243	1066.732910158
91572981	113	165.5983886719	 	288.994171143	260.427917481
91572989	113	164.4717407227	300.296325684	215.453857422	298.80456543
91572999	118	157.5156707764	348.558288574	279.665191651	279.468383789
91573016	185	230.550567627	378.944519043	421.75378418	365.32498169
91573099	188	1202.3021240235	 	2452.862792969	1903.856201172
91573234	187	754.3935546875	 	1097.04248047	995.580932618
91573253	182	509.0295410157	830.018676758	712.949523926	535.331665039
91573254	182	399.3904418946	571.999145508	537.145263672	469.578308106
91573291	188	648.6693725586	1343.677246094	934.861450196	826.228393555
91573323	181	1843.1724853516	7739.114746094	2676.547119141	2396.10913086
91573334	187	689.121459961	1228.086303711	1050.421264649	1009.711364747
91573410	185	968.3595581055	 	 	1678.946655274
91573414	185	151.881729126	227.913085938	190.717636109	187.866409302
91573417	185	676.7781372071	944.389831543	755.638244629	680.147521973
91573491	188	1142.3082275391	 	 	 
91573516	185	302.4131469727	 	 	330.909881592
91573708	186	453.1494750977	660.216064454	569.452636719	532.423400879
91573811	185	1932.7987060547	1417.802490235	1311.239135743	1275.58984375
91573902	186	844.2716064454	 	1898.100585938	1088.81604004
91573955	182	261.5027465821	504.034698487	345.221160889	277.45614624
91573958	182	241.7873687745	839.811950684	391.452453614	323.627593994
91574118	165	1634.0151367188	 	 	2343.369140625
91574143	169	786.3079223633	 	1151.627929688	950.806213379
91574203	166	703.0732421875	 	 	 
91574308	166	111.5141296387	168.693145752	149.346755982	129.251602173
91574337	167	1147.1131591797	2411.646484375	1754.217407227	1698.0078125
91574399	168	420.3881225586	509.86126709	630.125915528	546.092773438
91574504	166	197.5867309571	231.589096069	273.980987549	219.646636963
91574594	168	995.0749511719	2837.875	1564.906860352	1375.115112305
91574632	167	737.3610839844	 	967.286132813	847.656738282
91574688	163	713.814819336	927.922302247	926.832519532	980.584777833
91574694	168	680.4780273438	945.604431153	707.229003907	709.5524292
91575060	124	520.8917236329	 	 	750.9453125
91575065	124	408.8519287111	574.110046387	424.574249268	464.282501221
91575076	130	312.4983825684	635.959350586	610.217956543	581.521118165
91575077	130	431.9716186525	594.973388672	644.091369629	503.798858643
91575083	123	869.8842773438	 	1186.324462891	937.576660157
91575085	123	547.056213379	1382.42150879	945.532043458	816.465454102
91575099	128	549.5778198243	 	456.971130371	431.75579834
91575102	126	710.1296997071	 	1357.083984375	1076.30041504
91575127	121	108.6132125855	169.679397583	120.139854431	99.331336975
91575162	124	1198.4130859375	 	2555.54296875	1468.885131836
91575180	123	783.2983398438	2097.360351564	1391.389282227	1324.18737793
91575191	128	375.504852295	654.561767579	450.051849365	419.939025879
91575194	128	221.6091003418	 	333.463256836	259.923431397
91575205	126	672.4591064454	 	 	823.309753418
91575216	125	765.0612792969	 	1011.668334961	743.511962891
91575217	125	363.1370239258	566.073120118	442.87701416	433.345703125
91575235	127	458.4313659668	 	622.731201172	557.974670411
91575246	129	225.5551605225	354.901184082	263.872680664	248.137496948
91575261	124	335.6352844239	 	514.828186035	470.831176758
91575307	126	316.7907409668	 	 	504.394317627
91575358	122	387.0453186036	1187.260498047	804.717163086	676.950744629
91575361	124	621.7396240235	1050.024536134	869.014709473	825.464660645
91575365	124	403.645111084	 	 	392.897155762
91575370	130	593.6826782227	2766.582763672	944.239624024	819.874084473
91575391	128	335.1492004395	 	827.488525391	793.600158692
91575394	128	740.3905639649	 	 	 
91575408	126	1038.5554199219	 	 	 
91575432	127	597.0991210938	 	798.471008301	714.078308106
91575477	130	361.6518859864	821.725402833	969.025878907	722.861206055
91575522	121	546.337463379	887.426879883	579.251953125	583.508972168
91575609	126	787.1323242188	 	 	 
91575627	121	2431.6596679688	 	 	 
91575628	121	334.1492614747	 	384.339904785	338.063629151
91575726	121	356.7463378907	 	440.927429199	400.592895508
91575839	127	335.0526428223	 	 	398.470550537
91575911	125	797.3693237305	1053.092041016	769.347717286	828.407104493
91575931	127	257.7102661133	504.983612061	387.049316407	391.005035401
91575940	129	219.387008667	510.197845459	204.459777832	210.497879028
91575943	129	330.8455505372	626.771606446	473.636383057	403.021362305
91575948	129	184.7106781006	337.358337403	244.684585571	206.979110718
91575949	129	761.9558715821	1612.429931641	1407.344848633	1280.34362793
91575970	130	2232.9790039063	 	 	 
91575992	128	318.8557739258	 	645.377685547	707.856750489
91576088	173	414.3771057129	 	355.45513916	392.685760498
91576114	175	879.1350097657	 	 	1155.212036133
91576129	171	1067.5026855469	657.777160645	771.201171875	623.840087891
91576154	172	809.7059326172	714.815734864	736.262512208	715.046569825
91576163	174	443.4370422364	664.006530762	656.216430665	586.711853028
91576243	179	759.5810546875	 	 	613.383117676
91576270	180	688.5377197266	936.094360352	773.590698243	748.318908692
91576274	180	589.4371948243	 	 	1049.99169922
91576300	176	841.7670288086	4105.689941408	1263.032226563	1179.294433594
91576363	174	611.8858642579	 	1010.794677735	1014.008911133
91576460	174	346.0146789551	891.924743653	714.916809083	592.96472168
91576509	176	552.1262207032	 	 	661.406555176
91576566	174	212.5152282715	 	 	394.849304199
91576611	175	591.5925292969	823.158691407	958.362304688	694.723937989
91576651	172	346.679626465	477.872589112	369.419250489	368.114929199
91576674	180	1100.9790039063	 	1590.227539063	1206.318237305
91576748	179	181.0809936524	 	863.827148438	748.199157715
91576757	172	562.294921875	1777.564941407	1566.348510743	1500.975952149
91576765	174	891.9522705079	 	 	1175.607055665
91576910	175	438.6509094239	1708.266113282	731.904541016	517.438110352
91576919	175	343.5057373047	 	429.035461426	299.573944092
91576934	177	917.0234375	1552.281372071	1209.313232422	1001.733032227
91577121	191	990.6102905274	911.480285645	1330.549804688	1079.283447266
91577126	191	98.1748199463	130.392929077	109.287200928	112.340049744
91577183	193	422.7811279297	 	583.388854981	712.474731446
91577221	191	527.008178711	 	684.749938965	579.467651368
91577227	191	184.7412719727	 	185.293197632	165.041442871
91577311	195	1061.277709961	1707.671997071	1359.510620118	1047.44885254
91577313	195	669.6654052735	1007.238830567	936.28100586	825.070434571
91577322	191	288.1702880861	 	 	 
91577324	191	314.7059936525	 	 	 
91577414	195	601.3501586915	 	1096.115966797	904.93548584
91577557	192	346.1683044434	768.815246583	962.970764161	769.626403809
91577588	193	469.9999694825	 	 	985.673950196
