AID	AH_RAW	PVTPCT3	PVTSTD3C	PVTSTD3L	PVTPCT1C	PVTPCT1L	PVTSTD1
96572648	74	56	104	106	 	 	 
96572664	85	96	119	120	98	97	124
96572870	996	996	996	996	76	 	110
96572874	61	20	87	90	35	34	95
96572906	996	996	996	996	60	 	105
96572909	85	96	119	120	76	75	111
96572912	68	36	96	98	55	54	102
96572915	74	56	104	106	29	28	91
96572916	72	45	102	104	65	63	105
96572923	64	28	91	93	41	40	95
96572972	75	63	106	107	27	26	92
96572976	63	25	90	92	37	36	95
96572982	67	35	95	97	62	61	104
96572985	56	10	81	83	6	6	82
96572995	75	63	106	107	88	87	118
96573010	64	28	91	93	34	33	94
96573011	65	30	93	95	6	5	80
96573014	80	82	112	114	57	56	102
96573108	78	75	110	111	 	 	 
96573219	73	50	103	105	77	76	112
96573250	86	98	120	121	98	97	128
96573253	84	94	118	119	100	100	125
96573257	74	56	104	106	24	23	89
96573291	76	68	107	109	35	34	95
96573390	65	30	93	95	70	69	108
96573416	67	35	95	97	59	57	103
96573436	83	91	116	118	 	 	 
96573617	58	13	83	86	6	6	81
96573699	76	68	107	109	80	79	113
96573838	76	68	107	109	71	70	109
96573891	74	56	104	106	79	78	113
96573929	55	8	79	82	0	0	46
96573941	75	63	106	107	87	87	117
96573944	72	45	102	104	69	68	108
96573947	73	50	103	105	75	73	110
96573948	78	75	110	111	83	82	113
96573949	73	50	103	105	74	73	110
96573950	74	56	104	106	52	51	99
96573952	63	25	90	92	25	24	89
96573954	84	94	118	119	81	81	114
96573955	78	75	110	111	27	26	90
96573957	76	68	107	109	69	68	108
96573995	78	75	110	111	77	76	111
96573998	75	63	106	107	55	54	102
96573999	77	71	108	110	84	83	115
96574010	74	56	104	106	74	72	110
96574113	57	11	82	84	24	23	88
96574198	65	30	93	95	45	44	98
96574316	60	17	86	88	29	27	92
96574390	77	71	108	110	65	64	106
96574395	56	10	81	83	14	13	86
96574411	56	10	81	83	30	29	92
96574419	77	71	108	110	77	76	111
96574438	61	20	87	90	17	16	85
96574589	76	68	107	109	72	70	107
96574590	67	35	95	97	44	42	98
96574615	62	23	89	91	5	5	75
96574616	55	8	79	82	13	12	84
96574632	58	13	83	86	46	45	99
96574805	83	91	116	118	68	66	107
96575017	77	71	108	110	81	80	113
96575056	75	63	106	107	57	56	103
96575057	87	100	122	123	76	75	111
96575058	62	23	89	91	28	27	90
96575066	74	56	104	106	82	81	113
96575067	84	94	118	119	78	78	112
96575073	86	98	120	121	96	95	124
96575074	84	94	118	119	93	92	122
96575079	75	63	106	107	92	91	122
96575131	83	91	116	118	100	100	130
96575155	74	56	104	106	98	97	128
96575156	64	28	91	93	16	15	87
96575157	67	35	95	97	18	17	85
96575159	71	41	100	102	24	23	88
96575171	78	75	110	111	76	75	110
96575174	82	88	115	116	90	90	120
96575187	74	56	104	106	76	74	110
96575210	76	68	107	109	76	75	111
96575213	86	98	120	121	97	97	122
96575244	62	23	89	91	 	 	 
96575247	76	68	107	109	59	58	104
96575249	75	63	106	107	75	74	109
96575261	74	56	104	106	45	44	99
96575280	66	33	94	96	74	73	110
96575286	66	33	94	96	43	42	97
96575289	69	38	98	100	 	 	 
96575295	80	82	112	114	76	75	111
96575296	83	91	116	118	93	93	122
96575298	77	71	108	110	73	72	109
96575306	64	28	91	93	39	38	94
96575327	54	7	78	81	4	4	72
96575355	76	68	107	109	56	54	103
96575384	71	41	100	102	34	32	94
96575388	 	 	 	 	87	 	117
96575391	81	85	114	115	78	76	111
96575407	71	41	100	102	20	19	87
96575428	54	7	78	81	17	16	85
96575578	85	96	119	120	91	90	120
96575806	70	39	99	101	52	51	99
96575835	76	68	107	109	83	83	115
96575862	87	100	122	123	94	94	120
96575877	87	100	122	123	99	99	129
96575906	64	28	91	93	63	62	105
96575926	68	36	96	98	12	11	84
96575940	77	71	108	110	93	93	121
96575942	62	23	89	91	32	31	92
96575944	72	45	102	104	16	15	85
96575947	85	96	119	120	95	95	125
96575948	62	23	89	91	21	19	89
96575949	76	68	107	109	96	96	126
96575950	74	56	104	106	93	93	122
96575978	84	94	118	119	85	84	115
96575990	76	68	107	109	34	32	93
96575995	80	82	112	114	82	81	113
96575996	81	85	114	115	95	94	124
96576087	87	100	122	123	81	80	113
96576144	85	96	119	120	80	79	113
96576167	74	56	104	106	50	49	100
96576200	72	45	102	104	38	36	95
96576203	70	39	99	101	19	17	86
96576212	80	82	112	114	85	84	115
96576215	74	56	104	106	70	69	109
96576261	83	91	116	118	96	95	123
96576267	65	30	93	95	41	40	97
96576287	87	100	122	123	64	62	105
96576295	1	0	8	10	11	10	81
96576338	87	100	122	123	98	97	128
96576430	76	68	107	109	5	5	76
96576456	83	91	116	118	84	83	115
96576487	87	100	122	123	91	91	121
96576497	996	996	996	996	72	 	109
96576501	75	63	106	107	57	56	103
96576531	74	56	104	106	49	48	100
96576632	73	50	103	105	34	32	93
96576639	62	23	89	91	34	33	92
96576720	74	56	104	106	76	74	109
96576723	72	45	102	104	100	99	127
96576750	72	45	102	104	29	27	92
96576844	63	25	90	92	32	31	92
96576865	85	96	119	120	96	96	125
96576905	83	91	116	118	78	77	111
96576922	81	85	114	115	65	63	105
96576994	65	30	93	95	41	39	96
96577123	83	91	116	118	100	100	128
96577156	79	79	111	113	41	39	96
96577222	87	100	122	123	14	13	84
96577224	77	71	108	110	67	66	107
96577263	76	68	107	109	49	47	100
96577284	76	68	107	109	66	65	107
96577322	74	56	104	106	64	63	106
96577323	85	96	119	120	53	52	101
96577324	86	98	120	121	90	89	120
96577354	996	996	996	996	84	 	115
96577615	71	41	100	102	34	32	94
96577686	83	91	116	118	26	25	89
96577687	51	4	74	77	3	3	67
96577860	73	50	103	105	54	53	102
96577922	76	68	107	109	67	66	107
96577924	69	38	98	100	39	38	96
96577928	80	82	112	114	93	93	123
96577929	82	88	115	116	79	78	112
96577964	73	50	103	105	44	42	98
96578080	996	996	996	996	 	 	 
96578138	57	11	82	84	84	84	115
96578210	73	50	103	105	77	75	110
96578239	65	30	93	95	0	0	10
96578266	72	45	102	104	41	40	97
96578283	60	17	86	88	6	5	78
96578284	996	996	996	996	6	 	79
96578293	58	13	83	86	91	90	120
96578347	82	88	115	116	94	94	119
96578399	55	8	79	82	6	5	77
96578410	66	33	94	96	20	19	86
96578431	58	13	83	86	12	11	82
96578483	60	17	86	88	8	8	80
96578484	0	0	7	9	9	8	80
96578569	76	68	107	109	33	32	94
96578582	45	1	66	69	8	7	78
96578598	80	82	112	114	61	59	105
96578615	85	96	119	120	78	77	111
96578810	76	68	107	109	9	9	81
96578839	76	68	107	109	82	81	114
96578896	59	15	85	87	25	24	90
96578900	53	6	77	79	25	24	92
96578942	63	25	90	92	44	43	98
96578997	80	82	112	114	71	70	108
96579178	72	45	102	104	59	58	104
96579230	63	25	90	92	25	24	89
96579233	73	50	103	105	33	32	93
96579236	63	25	90	92	 	 	 
96579238	77	71	108	110	 	 	 
96579244	76	68	107	109	86	85	117
96579257	996	996	996	996	1	 	60
96579261	58	13	83	86	19	18	86
96579262	68	36	96	98	53	52	101
96579265	73	50	103	105	13	12	85
96579267	66	33	94	96	29	27	92
96579268	76	68	107	109	47	45	97
96579270	75	63	106	107	88	87	117
96579271	63	25	90	92	78	78	112
96579296	74	56	104	106	 	 	 
96579330	60	17	86	88	17	16	86
96579332	64	28	91	93	54	53	101
96579370	84	94	118	119	85	85	116
96579376	72	45	102	104	40	39	97
96579930	71	41	100	102	27	26	91
96579932	68	36	96	98	48	47	100
96579935	71	41	100	102	52	50	101
96579936	63	25	90	92	54	53	102
96579943	76	68	107	109	 	 	 
96579944	61	20	87	90	55	54	102
96579966	64	28	91	93	59	57	103
96579967	996	996	996	996	6	 	82
96579968	83	91	116	118	98	98	124
96579970	79	79	111	113	42	41	97
96579979	78	75	110	111	 	 	 
96579980	86	98	120	121	95	94	125
96579981	80	82	112	114	78	77	111
96579983	77	71	108	110	49	47	100
96579986	77	71	108	110	75	74	109
96579996	83	91	116	118	7	7	78
96608374	77	71	108	110	38	37	96
96619061	86	98	120	121	95	95	122
96619062	86	98	120	121	100	99	127
96619067	78	75	110	111	49	48	98
96619364	80	82	112	114	98	98	131
96619369	86	98	120	121	96	96	126
96619469	78	75	110	111	6	6	80
96619661	84	94	118	119	99	99	121
96619960	73	50	103	105	75	75	111
96624277	84	94	118	119	76	75	112
96624973	85	96	119	120	98	98	129
96636356	82	88	115	116	 	 	 
96646027	64	28	91	93	44	43	98
96676122	59	15	85	87	69	68	108
96676258	74	56	104	106	99	99	123
96676423	74	56	104	106	54	53	102
96676455	49	3	71	74	29	28	91
96676651	66	33	94	96	5	4	75
96676724	83	91	116	118	8	8	80
96676757	22	1	36	39	0	0	42
96676958	50	3	73	75	6	5	75
96678070	80	82	112	114	44	43	98
96678278	73	50	103	105	45	44	99
96678376	59	15	85	87	18	17	85
96678377	79	79	111	113	64	62	105
96678471	66	33	94	96	 	 	 
96710053	52	5	75	78	3	2	66
96710082	60	17	86	88	32	31	92
96710094	57	11	82	84	44	42	96
96710137	81	85	114	115	 	 	 
96710152	48	2	70	73	5	4	75
96710217	76	68	107	109	62	61	104
96710237	69	38	98	100	41	39	95
96710284	62	23	89	91	74	73	110
96710311	73	50	103	105	41	40	95
96710333	72	45	102	104	58	56	103
96710438	30	1	46	49	6	6	82
96710470	70	39	99	101	 	 	 
96710480	77	71	108	110	73	72	110
96710674	73	50	103	105	76	76	112
96710839	76	68	107	109	 	 	 
96710888	70	39	99	101	76	76	112
96710970	71	41	100	102	56	54	100
96711075	57	11	82	84	26	25	90
96711076	67	35	95	97	6	6	83
96711162	76	68	107	109	54	53	101
96712146	63	25	90	92	52	51	100
96712213	70	39	99	101	6	6	81
96712215	59	15	85	87	26	25	89
96712299	63	25	90	92	41	39	95
96712349	75	63	106	107	74	73	111
96712372	56	10	81	83	6	6	80
96712399	34	1	52	55	4	4	72
96712900	73	50	103	105	41	40	95
96712905	85	96	119	120	76	75	111
96712909	73	50	103	105	41	40	95
96712916	56	10	81	83	5	5	78
96713094	79	79	111	113	38	37	94
96713133	72	45	102	104	67	66	107
96713195	73	50	103	105	33	32	92
96713202	71	41	100	102	46	45	97
96713231	77	71	108	110	46	45	97
96713293	56	10	81	83	15	15	85
96713333	77	71	108	110	93	92	122
96713338	79	79	111	113	77	76	112
96713393	996	996	996	996	34	 	92
96713395	61	20	87	90	5	5	77
96713701	1	0	8	10	13	12	83
96714015	58	13	83	86	6	5	80
96714020	76	68	107	109	72	71	109
96714047	69	38	98	100	58	56	103
96714083	75	63	106	107	92	92	119
96714216	56	10	81	83	6	6	81
96714232	64	28	91	93	46	45	98
96714234	51	4	74	77	10	9	82
96714240	58	13	83	86	25	24	89
96714295	56	10	81	83	5	4	75
96714325	74	56	104	106	70	69	109
96714931	76	68	107	109	47	45	98
96714937	79	79	111	113	42	41	95
96715164	85	96	119	120	94	93	120
96715221	49	3	71	74	6	6	80
96715228	51	4	74	77	4	4	72
96715254	84	94	118	119	87	87	117
96715260	61	20	87	90	11	11	85
96715281	82	88	115	116	95	95	121
96715287	69	38	98	100	52	51	100
96715289	64	28	91	93	43	42	96
96715355	67	35	95	97	30	29	91
96715828	51	4	74	77	6	5	79
96715927	52	5	75	78	6	5	79
96715928	63	25	90	92	54	53	99
96715930	57	11	82	84	36	34	93
96715932	75	63	106	107	54	53	100
96715935	67	35	95	97	37	36	93
96715938	84	94	118	119	98	97	128
96715953	62	23	89	91	17	16	84
96715982	83	91	116	118	54	53	100
96715986	56	10	81	83	36	35	93
96715987	69	38	98	100	 	 	 
96715998	75	63	106	107	10	9	83
96716015	73	50	103	105	59	57	102
96716089	62	23	89	91	46	45	97
96716152	62	23	89	91	10	9	82
96716166	74	56	104	106	26	25	89
96716334	53	6	77	79	6	6	81
96716523	68	36	96	98	49	48	99
96716667	77	71	108	110	66	65	105
96716903	84	94	118	119	28	27	90
96716904	71	41	100	102	18	17	86
96716905	62	23	89	91	52	51	99
96716910	81	85	114	115	51	50	100
96716930	50	3	73	75	 	 	 
96716974	74	56	104	106	58	56	103
96716975	84	94	118	119	98	98	127
96717050	57	11	82	84	56	55	102
96717154	77	71	108	110	 	 	 
96717160	58	13	83	86	39	37	96
96717168	80	82	112	114	73	72	110
96717354	77	71	108	110	77	76	112
96717911	75	63	106	107	14	14	84
96717912	56	10	81	83	10	10	83
96717914	72	45	102	104	71	70	109
96717915	55	8	79	82	30	29	91
96717916	83	91	116	118	97	97	127
96717963	75	63	106	107	96	96	123
96718013	55	8	79	82	5	5	77
96718041	67	35	95	97	74	73	110
96718145	67	35	95	97	37	36	93
96718148	76	68	107	109	93	92	122
96718172	75	63	106	107	50	49	100
96718193	63	25	90	92	47	45	97
96718202	56	10	81	83	32	31	92
96718207	66	33	94	96	60	59	104
96718212	56	10	81	83	22	21	87
96718219	74	56	104	106	71	70	109
96718224	83	91	116	118	87	86	116
96718269	52	5	75	78	2	2	63
96718298	49	3	71	74	10	9	82
96718385	77	71	108	110	93	93	120
96718393	64	28	91	93	70	70	109
96718687	76	68	107	109	48	47	97
96718945	76	68	107	109	72	71	109
96718969	74	56	104	106	66	65	107
96719375	58	13	83	86	38	37	94
96719930	44	1	65	68	 	 	 
96719935	55	8	79	82	16	15	86
96719937	60	17	86	88	34	32	93
96719939	62	23	89	91	46	45	97
97374972	75	63	106	107	63	62	105
97374976	77	71	108	110	78	77	112
97500221	60	17	86	88	6	6	82
97500227	70	39	99	101	44	42	97
97500273	74	56	104	106	43	42	98
97500519	74	56	104	106	38	36	95
97500533	65	30	93	95	29	28	91
97500535	76	68	107	109	67	66	106
97500639	78	75	110	111	78	77	112
97500651	73	50	103	105	61	60	104
97500713	74	56	104	106	59	58	104
97500756	82	88	115	116	57	55	103
97500972	62	23	89	91	78	78	112
97503234	54	7	78	81	4	3	70
97503407	80	82	112	114	6	5	78
97503839	64	28	91	93	37	36	96
97503904	82	88	115	116	 	 	 
97504001	78	75	110	111	77	76	112
97504107	85	96	119	120	36	34	95
97504202	81	85	114	115	97	96	128
97504208	70	39	99	101	79	78	112
97504304	72	45	102	104	58	56	103
97504342	64	28	91	93	26	25	89
97504501	65	30	93	95	24	23	88
97504523	80	82	112	114	88	88	116
97504703	83	91	116	118	92	91	121
97506023	74	56	104	106	54	52	102
97506047	81	85	114	115	56	55	102
97506101	85	96	119	120	89	88	118
97506156	73	50	103	105	25	24	92
97506329	45	1	66	69	5	4	72
97506330	85	96	119	120	91	90	119
97506332	996	996	996	996	38	 	95
97506336	61	20	87	90	59	58	104
97506696	74	56	104	106	76	75	111
97506775	68	36	96	98	38	37	95
97506841	52	5	75	78	5	5	78
97506932	84	94	118	119	83	82	113
97506952	58	13	83	86	29	28	91
97506999	74	56	104	106	60	59	104
97507152	58	13	83	86	53	52	101
97507853	83	91	116	118	86	85	116
97508073	86	98	120	121	91	90	119
97508160	51	4	74	77	5	4	72
97508280	46	1	67	70	0	0	51
97508283	54	7	78	81	2	2	65
97508460	83	91	116	118	81	80	113
97508532	84	94	118	119	 	 	 
97540051	49	3	71	74	6	5	76
97543200	46	1	67	70	5	5	74
97543903	73	50	103	105	58	56	103
97546478	61	20	87	90	33	31	94
97546871	86	98	120	121	41	39	96
97548372	69	38	98	100	44	43	98
97570024	38	1	57	60	6	6	81
97570058	60	17	86	88	6	5	78
97570088	63	25	90	92	45	44	98
97570089	65	30	93	95	41	40	97
97570213	77	71	108	110	29	28	93
97570231	76	68	107	109	45	44	98
97570272	82	88	115	116	40	39	96
97570391	71	41	100	102	28	27	90
97570454	75	63	106	107	74	73	110
97570472	67	35	95	97	46	45	99
97570490	49	3	71	74	67	66	106
97570523	78	75	110	111	59	58	103
97570714	77	71	108	110	90	89	119
97570725	70	39	99	101	16	15	87
97570726	73	50	103	105	40	39	96
97570817	74	56	104	106	0	0	57
97570892	61	20	87	90	5	5	77
97570938	77	71	108	110	75	73	109
97570992	66	33	94	96	28	27	90
97571068	85	96	119	120	63	62	106
97571079	66	33	94	96	37	35	95
97571100	63	25	90	92	51	50	99
97571113	76	68	107	109	79	78	113
97571116	76	68	107	109	87	87	117
97571200	77	71	108	110	36	34	95
97571208	73	50	103	105	42	41	95
97571216	74	56	104	106	51	50	99
97571409	65	30	93	95	68	67	108
97571509	75	63	106	107	63	62	105
97571600	74	56	104	106	83	82	115
97571701	80	82	112	114	15	14	86
97571707	64	28	91	93	66	65	107
97571802	74	56	104	106	54	53	101
97571812	79	79	111	113	83	83	115
97571818	83	91	116	118	40	38	96
97571865	82	88	115	116	87	86	116
97571900	78	75	110	111	91	90	119
97571960	78	75	110	111	73	72	110
97572000	71	41	100	102	35	33	95
97572009	75	63	106	107	54	53	102
97572043	72	45	102	104	76	75	111
97572066	77	71	108	110	98	97	125
97572071	80	82	112	114	69	67	107
97572076	62	23	89	91	10	9	82
97572078	74	56	104	106	65	63	106
97572102	75	63	106	107	63	62	106
97572142	996	996	996	996	70	 	107
97572145	76	68	107	109	89	89	119
97572163	73	50	103	105	48	47	97
97572191	58	13	83	86	19	18	87
97572216	70	39	99	101	57	56	103
97572220	86	98	120	121	61	59	105
97572221	71	41	100	102	60	59	104
97572266	63	25	90	92	31	29	92
97572271	77	71	108	110	80	79	113
97572278	71	41	100	102	31	29	92
97572282	80	82	112	114	73	72	109
97572292	66	33	94	96	40	39	96
97572310	78	75	110	111	80	79	113
97572313	73	50	103	105	49	48	100
97572323	62	23	89	91	24	23	91
97572324	56	10	81	83	3	3	68
97572362	71	41	100	102	56	54	103
97572367	84	94	118	119	94	93	122
97572381	64	28	91	93	48	47	98
97572387	59	15	85	87	14	13	84
97572464	74	56	104	106	33	32	93
97572660	72	45	102	104	74	73	110
97572860	83	91	116	118	87	86	116
97572861	75	63	106	107	8	8	79
97572870	79	79	111	113	90	89	120
97572914	75	63	106	107	70	70	109
97572921	70	39	99	101	45	44	97
97572926	61	20	87	90	34	33	92
97572947	75	63	106	107	42	41	97
97572967	80	82	112	114	90	90	118
97572980	64	28	91	93	6	6	79
97572996	72	45	102	104	49	48	100
97573210	65	30	93	95	18	17	88
97573293	74	56	104	106	19	18	88
97573295	996	996	996	996	22	 	87
97573319	76	68	107	109	78	78	112
97573333	78	75	110	111	43	42	96
97573419	69	38	98	100	62	60	103
97573496	76	68	107	109	55	54	102
97573612	75	63	106	107	71	70	109
97573616	82	88	115	116	97	96	120
97573910	82	88	115	116	91	91	120
97573916	73	50	103	105	76	75	111
97573929	24	1	39	41	5	5	74
97573933	75	63	106	107	59	58	103
97573942	73	50	103	105	35	34	95
97573943	76	68	107	109	60	59	104
97573946	75	63	106	107	60	59	105
97573953	81	85	114	115	39	38	96
97573954	75	63	106	107	77	76	111
97573957	80	82	112	114	86	85	116
97574031	5	0	13	15	7	6	77
97574044	84	94	118	119	56	55	102
97574089	63	25	90	92	34	32	93
97574090	0	0	7	9	73	72	109
97574091	63	25	90	92	97	97	124
97574102	76	68	107	109	30	29	91
97574126	58	13	83	86	15	14	86
97574127	86	98	120	121	71	70	108
97574142	71	41	100	102	24	23	91
97574300	85	96	119	120	100	100	133
97574303	75	63	106	107	59	58	104
97574406	76	68	107	109	82	81	114
97574407	76	68	107	109	89	88	118
97574413	58	13	83	86	18	17	87
97574419	77	71	108	110	91	91	121
97574433	58	13	83	86	86	85	116
97574490	82	88	115	116	97	97	127
97574498	75	63	106	107	68	67	108
97574533	75	63	106	107	84	83	114
97574611	39	1	58	61	2	2	64
97574649	66	33	94	96	49	48	100
97574703	77	71	108	110	80	79	113
97574707	81	85	114	115	87	86	118
97574739	79	79	111	113	77	76	111
97574800	87	100	122	123	 	 	 
97574815	69	38	98	100	24	23	89
97574835	84	94	118	119	66	65	107
97574839	58	13	83	86	76	75	111
97575020	67	35	95	97	8	7	78
97575092	82	88	115	116	63	62	105
97575096	86	98	120	121	98	98	130
97575130	84	94	118	119	90	89	120
97575153	58	13	83	86	62	61	105
97575154	73	50	103	105	23	22	89
97575155	64	28	91	93	57	55	103
97575177	77	71	108	110	81	80	113
97575194	70	39	99	101	52	50	101
97575199	85	96	119	120	91	90	120
97575219	81	85	114	115	92	92	119
97575226	996	996	996	996	6	 	77
97575240	83	91	116	118	86	86	116
97575254	72	45	102	104	60	59	104
97575262	87	100	122	123	72	71	108
97575267	78	75	110	111	90	90	120
97575287	82	88	115	116	68	67	108
97575296	80	82	112	114	63	62	105
97575303	53	6	77	79	6	5	80
97575312	83	91	116	118	80	79	113
97575324	63	25	90	92	33	32	92
97575331	81	85	114	115	48	47	99
97575335	76	68	107	109	64	63	106
97575339	78	75	110	111	87	86	117
97575351	80	82	112	114	72	71	109
97575356	83	91	116	118	86	85	117
97575366	84	94	118	119	100	100	128
97575375	85	96	119	120	83	82	114
97575398	79	79	111	113	73	72	109
97575409	77	71	108	110	96	96	120
97575433	70	39	99	101	38	36	95
97575463	86	98	120	121	60	59	104
97575471	72	45	102	104	73	72	109
97575529	62	23	89	91	27	26	90
97575800	50	3	73	75	20	19	86
97575820	75	63	106	107	82	81	114
97575900	81	85	114	115	82	81	114
97575918	78	75	110	111	87	86	117
97575922	63	25	90	92	61	60	104
97575924	996	996	996	996	59	 	104
97575940	69	38	98	100	 	 	 
97575942	62	23	89	91	42	41	97
97575946	62	23	89	91	23	22	89
97575956	56	10	81	83	10	9	80
97575964	64	28	91	93	32	31	92
97575987	61	20	87	90	35	34	95
97575994	74	56	104	106	33	32	94
97575997	63	25	90	92	48	47	99
97576012	84	94	118	119	63	62	106
97576051	57	11	82	84	17	16	85
97576061	63	25	90	92	36	35	95
97576140	44	1	65	68	 	 	 
97576148	50	3	73	75	 	 	 
97576261	82	88	115	116	47	45	98
97576289	69	38	98	100	40	39	96
97576316	72	45	102	104	60	59	105
97576367	86	98	120	121	97	97	123
97576406	75	63	106	107	54	53	102
97576411	80	82	112	114	76	75	110
97576448	73	50	103	105	94	94	124
97576451	82	88	115	116	52	50	101
97576452	59	15	85	87	29	27	90
97576486	67	35	95	97	46	45	99
97576535	81	85	114	115	78	76	111
97576566	86	98	120	121	75	74	109
97576594	69	38	98	100	38	36	95
97576617	77	71	108	110	71	70	107
97576619	82	88	115	116	56	55	102
97576622	80	82	112	114	69	68	108
97576635	77	71	108	110	40	39	97
97576663	64	28	91	93	 	 	 
97576667	80	82	112	114	38	37	96
97576673	63	25	90	92	39	37	96
97576784	82	88	115	116	91	91	121
97576866	74	56	104	106	70	68	107
97576913	73	50	103	105	75	74	110
97576924	54	7	78	81	5	5	76
97577053	996	996	996	996	58	 	104
97577068	76	68	107	109	71	70	108
97577122	85	96	119	120	99	99	120
97577123	83	91	116	118	95	94	121
97577127	78	75	110	111	96	95	124
97577167	65	30	93	95	4	4	70
97577220	83	91	116	118	87	86	116
97577226	85	96	119	120	88	87	117
97577227	78	75	110	111	98	97	129
97577229	75	63	106	107	85	84	115
97577322	81	85	114	115	81	80	113
97577327	82	88	115	116	97	97	122
97577511	71	41	100	102	45	44	98
97577588	70	39	99	101	42	41	97
97577717	51	4	74	77	13	12	84
97577865	64	28	91	93	 	 	 
97577922	76	68	107	109	90	90	118
97577927	84	94	118	119	74	73	110
97577961	81	85	114	115	94	94	120
97578005	63	25	90	92	18	17	85
97578112	72	45	102	104	64	63	106
97578122	62	23	89	91	48	47	98
97578132	81	85	114	115	75	74	110
97578149	64	28	91	93	83	82	114
97578211	77	71	108	110	75	74	109
97578219	64	28	91	93	27	26	92
97578245	85	96	119	120	 	 	 
97578263	52	5	75	78	6	5	78
97578290	66	33	94	96	31	29	92
97578298	82	88	115	116	63	62	106
97578314	64	28	91	93	9	8	79
97578317	73	50	103	105	89	88	117
97578366	63	25	90	92	18	17	85
97578394	76	68	107	109	88	87	117
97578442	79	79	111	113	33	32	94
97578482	996	996	996	996	24	 	89
97578485	996	996	996	996	21	 	90
97578496	75	63	106	107	71	70	107
97578524	75	63	106	107	71	70	108
97578532	76	68	107	109	 	 	 
97578580	66	33	94	96	58	57	103
97578585	75	63	106	107	45	44	99
97578690	73	50	103	105	34	33	94
97578695	60	17	86	88	12	11	82
97578812	81	85	114	115	75	73	109
97578823	73	50	103	105	56	54	103
97578883	55	8	79	82	4	4	71
97578905	996	996	996	996	 	 	 
97578911	68	36	96	98	19	18	86
97578980	68	36	96	98	18	17	89
97579232	58	13	83	86	29	27	90
97579237	83	91	116	118	40	39	97
97579238	63	25	90	92	23	22	88
97579263	76	68	107	109	79	78	112
97579268	69	38	98	100	65	64	106
97579274	65	30	93	95	26	25	92
97579279	64	28	91	93	14	13	84
97579293	58	13	83	86	42	41	95
97579295	56	10	81	83	18	17	85
97579298	85	96	119	120	14	13	86
97579299	81	85	114	115	14	13	86
97579338	63	25	90	92	37	36	96
97579376	63	25	90	92	27	26	92
97579935	69	38	98	100	45	43	97
97579938	79	79	111	113	54	53	102
97579946	76	68	107	109	90	89	119
97579948	81	85	114	115	34	32	94
97579950	996	996	996	996	2	 	63
97579960	58	13	83	86	27	26	90
97579963	77	71	108	110	98	98	129
97579967	83	91	116	118	63	62	105
97579986	84	94	118	119	81	80	114
97579987	76	68	107	109	65	64	106
97579992	58	13	83	86	26	25	90
97579996	85	96	119	120	100	100	128
97590354	63	25	90	92	50	49	100
97606524	75	63	106	107	6	6	79
97608170	63	25	90	92	 	 	 
97608178	76	68	107	109	55	54	102
97608374	61	20	87	90	38	37	95
97608870	73	50	103	105	32	31	92
97608972	73	50	103	105	70	69	108
97614378	64	28	91	93	59	58	104
97614777	58	13	83	86	13	12	85
97614875	86	98	120	121	72	71	108
97619466	85	96	119	120	94	94	125
97619969	82	88	115	116	95	95	125
97646225	73	50	103	105	29	28	92
97676956	65	30	93	95	29	27	90
97678071	74	56	104	106	85	84	115
97678274	61	20	87	90	42	40	96
97678371	75	63	106	107	100	100	128
97678577	76	68	107	109	85	84	116
97678678	85	96	119	120	80	79	113
97678773	75	63	106	107	77	76	111
97710039	75	63	106	107	46	45	97
97710114	62	23	89	91	62	61	104
97710115	77	71	108	110	60	59	103
97710183	80	82	112	114	93	92	120
97710198	54	7	78	81	48	47	97
97710215	81	85	114	115	93	93	120
97710255	84	94	118	119	60	59	104
97710455	75	63	106	107	5	5	77
97710486	60	17	86	88	94	93	124
97710657	66	33	94	96	 	 	 
97710686	76	68	107	109	 	 	 
97710915	68	36	96	98	57	56	101
97711065	74	56	104	106	35	34	93
97711377	74	56	104	106	57	56	102
97712240	63	25	90	92	38	37	94
97712279	75	63	106	107	28	27	90
97712290	67	35	95	97	26	25	89
97712349	73	50	103	105	56	55	103
97712972	64	28	91	93	 	 	 
97712990	65	30	93	95	32	31	91
97712994	57	11	82	84	 	 	 
97712995	77	71	108	110	32	31	91
97712998	72	45	102	104	87	86	116
97712999	63	25	90	92	49	48	98
97713039	58	13	83	86	5	5	78
97713236	74	56	104	106	78	77	112
97713293	78	75	110	111	 	 	 
97713295	75	63	106	107	15	15	85
97713404	1	0	8	10	50	48	99
97713507	78	75	110	111	41	39	95
97713607	59	15	85	87	26	25	89
97713990	76	68	107	109	93	92	122
97713994	996	996	996	996	45	 	97
97714011	57	11	82	84	20	19	87
97714018	60	17	86	88	24	23	89
97714021	79	79	111	113	88	87	117
97714046	75	63	106	107	50	48	99
97714097	75	63	106	107	37	36	93
97714119	50	3	73	75	22	21	87
97714214	60	17	86	88	6	5	79
97714480	84	94	118	119	92	92	119
97714894	61	20	87	90	40	38	95
97714933	58	13	83	86	36	34	93
97714981	78	75	110	111	60	59	104
97714991	56	10	81	83	 	 	 
97715120	59	15	85	87	43	42	96
97715124	996	996	996	996	6	 	80
97715351	74	56	104	106	41	39	95
97715354	76	68	107	109	90	89	119
97715363	76	68	107	109	51	50	99
97715952	83	91	116	118	32	31	92
97715953	72	45	102	104	57	56	101
97715983	61	20	87	90	48	47	97
